user_id,date,rr_count,mean_rr,mean_hr
00000000-0000-0000-0000-000000000010,2025-12-26,256,811.66,73.92
00000000-0000-0000-0000-000000000010,2025-12-27,288,809.68,74.1
00000000-0000-0000-0000-000000000010,2025-12-28,236,800.78,74.93
00000000-0000-0000-0000-000000000010,2025-12-29,228,820.49,73.13
00000000-0000-0000-0000-000000000011,2025-09-01,245,785.22,76.41
00000000-0000-0000-0000-000000000011,2025-09-02,252,770.41,77.88
00000000-0000-0000-0000-000000000011,2025-09-03,271,769.31,77.99
00000000-0000-0000-0000-000000000011,2025-09-04,281,775.38,77.38
00000000-0000-0000-0000-000000000011,2025-09-05,215,788.81,76.06
00000000-0000-0000-0000-000000000011,2025-09-06,212,776.52,77.27
00000000-0000-0000-0000-000000000011,2025-09-07,294,772.73,77.65
00000000-0000-0000-0000-000000000011,2025-09-08,283,778.4,77.08
00000000-0000-0000-0000-000000000011,2025-09-09,208,786.53,76.28
00000000-0000-0000-0000-000000000011,2025-09-10,256,782.33,76.69
00000000-0000-0000-0000-000000000011,2025-09-11,248,773.52,77.57
00000000-0000-0000-0000-000000000011,2025-09-12,260,786.45,76.29
00000000-0000-0000-0000-000000000011,2025-09-13,289,784.74,76.46
00000000-0000-0000-0000-000000000011,2025-09-14,257,767.39,78.19
00000000-0000-0000-0000-000000000011,2025-09-15,300,774.18,77.5
00000000-0000-0000-0000-000000000011,2025-09-16,291,772.29,77.69
00000000-0000-0000-0000-000000000011,2025-09-17,270,770.32,77.89
00000000-0000-0000-0000-000000000011,2025-09-18,290,771.18,77.8
00000000-0000-0000-0000-000000000011,2025-09-19,235,774.69,77.45
00000000-0000-0000-0000-000000000011,2025-09-20,276,743.91,80.66
00000000-0000-0000-0000-000000000011,2025-09-21,262,775.17,77.4
00000000-0000-0000-0000-000000000011,2025-09-22,260,783.23,76.61
00000000-0000-0000-0000-000000000011,2025-09-23,226,759.12,79.04
00000000-0000-0000-0000-000000000011,2025-09-24,206,768.23,78.1
00000000-0000-0000-0000-000000000011,2025-09-25,217,776.38,77.28
00000000-0000-0000-0000-000000000011,2025-09-26,256,780.34,76.89
00000000-0000-0000-0000-000000000011,2025-09-27,232,767.23,78.2
00000000-0000-0000-0000-000000000011,2025-09-28,293,763.05,78.63
00000000-0000-0000-0000-000000000011,2025-09-29,296,779.25,77.0
00000000-0000-0000-0000-000000000011,2025-09-30,221,760.36,78.91
00000000-0000-0000-0000-000000000011,2025-10-01,240,771.66,77.75
00000000-0000-0000-0000-000000000011,2025-10-02,211,785.78,76.36
00000000-0000-0000-0000-000000000011,2025-10-03,253,776.08,77.31
00000000-0000-0000-0000-000000000011,2025-10-04,200,772.24,77.7
00000000-0000-0000-0000-000000000011,2025-10-05,251,786.03,76.33
00000000-0000-0000-0000-000000000011,2025-10-06,213,776.97,77.22
00000000-0000-0000-0000-000000000011,2025-10-07,243,789.05,76.04
00000000-0000-0000-0000-000000000011,2025-10-08,248,795.8,75.4
00000000-0000-0000-0000-000000000011,2025-10-09,297,783.36,76.59
00000000-0000-0000-0000-000000000011,2025-10-10,255,798.77,75.12
00000000-0000-0000-0000-000000000011,2025-10-11,246,793.46,75.62
00000000-0000-0000-0000-000000000011,2025-10-12,300,777.86,77.13
00000000-0000-0000-0000-000000000011,2025-10-13,290,796.09,75.37
00000000-0000-0000-0000-000000000011,2025-10-14,203,784.12,76.52
00000000-0000-0000-0000-000000000011,2025-10-15,207,780.86,76.84
00000000-0000-0000-0000-000000000011,2025-10-16,292,782.62,76.67
00000000-0000-0000-0000-000000000011,2025-10-17,289,764.76,78.46
00000000-0000-0000-0000-000000000011,2025-10-18,254,765.17,78.41
00000000-0000-0000-0000-000000000011,2025-10-19,215,802.46,74.77
00000000-0000-0000-0000-000000000011,2025-10-20,216,774.85,77.43
00000000-0000-0000-0000-000000000011,2025-10-21,268,781.77,76.75
00000000-0000-0000-0000-000000000011,2025-10-22,233,759.52,79.0
00000000-0000-0000-0000-000000000011,2025-10-23,257,764.8,78.45
00000000-0000-0000-0000-000000000011,2025-10-24,260,805.18,74.52
00000000-0000-0000-0000-000000000011,2025-10-25,205,763.58,78.58
00000000-0000-0000-0000-000000000011,2025-10-26,200,761.14,78.83
00000000-0000-0000-0000-000000000011,2025-10-27,228,759.34,79.02
00000000-0000-0000-0000-000000000011,2025-10-28,258,770.74,77.85
00000000-0000-0000-0000-000000000011,2025-10-29,272,771.62,77.76
00000000-0000-0000-0000-000000000011,2025-10-30,230,767.11,78.22
00000000-0000-0000-0000-000000000011,2025-10-31,276,746.26,80.4
00000000-0000-0000-0000-000000000011,2025-11-01,227,752.53,79.73
00000000-0000-0000-0000-000000000011,2025-11-02,285,760.65,78.88
00000000-0000-0000-0000-000000000011,2025-11-03,248,749.73,80.03
00000000-0000-0000-0000-000000000011,2025-11-04,203,768.71,78.05
00000000-0000-0000-0000-000000000011,2025-11-05,298,774.87,77.43
00000000-0000-0000-0000-000000000011,2025-11-06,218,769.58,77.96
00000000-0000-0000-0000-000000000011,2025-11-07,244,788.72,76.07
00000000-0000-0000-0000-000000000011,2025-11-08,270,775.68,77.35
00000000-0000-0000-0000-000000000011,2025-11-09,222,791.74,75.78
00000000-0000-0000-0000-000000000011,2025-11-10,284,782.78,76.65
00000000-0000-0000-0000-000000000011,2025-11-11,243,771.33,77.79
00000000-0000-0000-0000-000000000011,2025-11-12,206,792.03,75.75
00000000-0000-0000-0000-000000000011,2025-11-13,226,804.23,74.61
00000000-0000-0000-0000-000000000011,2025-11-14,299,776.11,77.31
00000000-0000-0000-0000-000000000011,2025-11-15,299,793.09,75.65
00000000-0000-0000-0000-000000000011,2025-11-16,285,789.61,75.99
00000000-0000-0000-0000-000000000011,2025-11-17,205,792.12,75.75
00000000-0000-0000-0000-000000000011,2025-11-18,238,773.6,77.56
00000000-0000-0000-0000-000000000011,2025-11-19,261,762.03,78.74
00000000-0000-0000-0000-000000000011,2025-11-20,223,793.87,75.58
00000000-0000-0000-0000-000000000011,2025-11-21,269,775.28,77.39
00000000-0000-0000-0000-000000000011,2025-11-22,214,761.88,78.75
00000000-0000-0000-0000-000000000011,2025-11-23,276,766.33,78.3
00000000-0000-0000-0000-000000000011,2025-11-24,227,782.01,76.73
00000000-0000-0000-0000-000000000011,2025-11-25,288,757.36,79.22
00000000-0000-0000-0000-000000000011,2025-11-26,285,760.53,78.89
00000000-0000-0000-0000-000000000011,2025-11-27,200,757.13,79.25
00000000-0000-0000-0000-000000000011,2025-11-28,275,773.4,77.58
00000000-0000-0000-0000-000000000011,2025-11-29,260,786.79,76.26
00000000-0000-0000-0000-000000000011,2025-11-30,244,773.99,77.52
00000000-0000-0000-0000-000000000011,2025-12-01,297,750.95,79.9
00000000-0000-0000-0000-000000000011,2025-12-02,253,781.24,76.8
00000000-0000-0000-0000-000000000011,2025-12-03,243,777.09,77.21
00000000-0000-0000-0000-000000000011,2025-12-04,251,761.39,78.8
00000000-0000-0000-0000-000000000011,2025-12-05,244,767.08,78.22
00000000-0000-0000-0000-000000000011,2025-12-06,288,777.14,77.21
00000000-0000-0000-0000-000000000011,2025-12-07,294,792.49,75.71
00000000-0000-0000-0000-000000000011,2025-12-08,287,766.11,78.32
00000000-0000-0000-0000-000000000011,2025-12-09,237,782.56,76.67
00000000-0000-0000-0000-000000000011,2025-12-10,279,781.75,76.75
00000000-0000-0000-0000-000000000011,2025-12-11,240,777.54,77.17
00000000-0000-0000-0000-000000000011,2025-12-12,227,769.03,78.02
00000000-0000-0000-0000-000000000011,2025-12-13,221,756.92,79.27
00000000-0000-0000-0000-000000000011,2025-12-14,279,773.73,77.55
00000000-0000-0000-0000-000000000011,2025-12-15,234,770.33,77.89
00000000-0000-0000-0000-000000000011,2025-12-16,213,773.97,77.52
00000000-0000-0000-0000-000000000011,2025-12-17,234,773.36,77.58
00000000-0000-0000-0000-000000000011,2025-12-18,248,763.71,78.56
00000000-0000-0000-0000-000000000011,2025-12-19,223,771.98,77.72
00000000-0000-0000-0000-000000000011,2025-12-20,261,789.65,75.98
00000000-0000-0000-0000-000000000011,2025-12-21,280,780.18,76.91
00000000-0000-0000-0000-000000000011,2025-12-22,258,773.19,77.6
00000000-0000-0000-0000-000000000011,2025-12-23,247,756.73,79.29
00000000-0000-0000-0000-000000000011,2025-12-24,284,791.05,75.85
00000000-0000-0000-0000-000000000011,2025-12-25,297,781.58,76.77
00000000-0000-0000-0000-000000000011,2025-12-26,228,771.13,77.81
00000000-0000-0000-0000-000000000011,2025-12-27,247,770.08,77.91
00000000-0000-0000-0000-000000000011,2025-12-28,295,778.22,77.1
00000000-0000-0000-0000-000000000011,2025-12-29,281,776.08,77.31
00000000-0000-0000-0000-000000000012,2025-09-01,293,795.94,75.38
00000000-0000-0000-0000-000000000012,2025-09-02,205,771.25,77.8
00000000-0000-0000-0000-000000000012,2025-09-03,250,792.95,75.67
00000000-0000-0000-0000-000000000012,2025-09-04,266,796.35,75.34
00000000-0000-0000-0000-000000000012,2025-09-05,230,788.55,76.09
00000000-0000-0000-0000-000000000012,2025-09-06,235,762.69,78.67
00000000-0000-0000-0000-000000000012,2025-09-07,250,797.71,75.22
00000000-0000-0000-0000-000000000012,2025-09-08,285,785.82,76.35
00000000-0000-0000-0000-000000000012,2025-09-09,258,795.02,75.47
00000000-0000-0000-0000-000000000012,2025-09-10,253,793.83,75.58
00000000-0000-0000-0000-000000000012,2025-09-11,285,798.48,75.14
00000000-0000-0000-0000-000000000012,2025-09-12,236,778.41,77.08
00000000-0000-0000-0000-000000000012,2025-09-13,274,779.21,77.0
00000000-0000-0000-0000-000000000012,2025-09-14,235,759.99,78.95
00000000-0000-0000-0000-000000000012,2025-09-15,251,778.97,77.02
00000000-0000-0000-0000-000000000012,2025-09-16,294,788.04,76.14
00000000-0000-0000-0000-000000000012,2025-09-17,239,783.6,76.57
00000000-0000-0000-0000-000000000012,2025-09-18,222,794.89,75.48
00000000-0000-0000-0000-000000000012,2025-09-19,281,781.49,76.78
00000000-0000-0000-0000-000000000012,2025-09-20,216,777.64,77.16
00000000-0000-0000-0000-000000000012,2025-09-21,249,790.47,75.9
00000000-0000-0000-0000-000000000012,2025-09-22,215,796.17,75.36
00000000-0000-0000-0000-000000000012,2025-09-23,245,777.59,77.16
00000000-0000-0000-0000-000000000012,2025-09-24,236,781.52,76.77
00000000-0000-0000-0000-000000000012,2025-09-25,271,782.63,76.66
00000000-0000-0000-0000-000000000012,2025-09-26,223,773.5,77.57
00000000-0000-0000-0000-000000000012,2025-09-27,284,768.95,78.03
00000000-0000-0000-0000-000000000012,2025-09-28,201,771.06,77.81
00000000-0000-0000-0000-000000000012,2025-09-29,221,751.93,79.79
00000000-0000-0000-0000-000000000012,2025-09-30,253,770.99,77.82
00000000-0000-0000-0000-000000000012,2025-10-01,207,744.69,80.57
00000000-0000-0000-0000-000000000012,2025-10-02,225,789.94,75.96
00000000-0000-0000-0000-000000000012,2025-10-03,235,774.85,77.43
00000000-0000-0000-0000-000000000012,2025-10-04,293,808.32,74.23
00000000-0000-0000-0000-000000000012,2025-10-05,253,792.96,75.67
00000000-0000-0000-0000-000000000012,2025-10-06,277,805.12,74.52
00000000-0000-0000-0000-000000000012,2025-10-07,231,795.91,75.38
00000000-0000-0000-0000-000000000012,2025-10-08,278,806.64,74.38
00000000-0000-0000-0000-000000000012,2025-10-09,293,790.68,75.88
00000000-0000-0000-0000-000000000012,2025-10-10,287,802.7,74.75
00000000-0000-0000-0000-000000000012,2025-10-11,253,789.8,75.97
00000000-0000-0000-0000-000000000012,2025-10-12,288,792.36,75.72
00000000-0000-0000-0000-000000000012,2025-10-13,263,788.09,76.13
00000000-0000-0000-0000-000000000012,2025-10-14,227,783.62,76.57
00000000-0000-0000-0000-000000000012,2025-10-15,226,814.27,73.69
00000000-0000-0000-0000-000000000012,2025-10-16,244,789.57,75.99
00000000-0000-0000-0000-000000000012,2025-10-17,209,795.51,75.42
00000000-0000-0000-0000-000000000012,2025-10-18,223,759.23,79.03
00000000-0000-0000-0000-000000000012,2025-10-19,281,780.23,76.9
00000000-0000-0000-0000-000000000012,2025-10-20,232,805.7,74.47
00000000-0000-0000-0000-000000000012,2025-10-21,262,800.88,74.92
00000000-0000-0000-0000-000000000012,2025-10-22,251,805.07,74.53
00000000-0000-0000-0000-000000000012,2025-10-23,295,796.99,75.28
00000000-0000-0000-0000-000000000012,2025-10-24,299,761.64,78.78
00000000-0000-0000-0000-000000000012,2025-10-25,272,795.06,75.47
00000000-0000-0000-0000-000000000012,2025-10-26,263,797.65,75.22
00000000-0000-0000-0000-000000000012,2025-10-27,269,791.42,75.81
00000000-0000-0000-0000-000000000012,2025-10-28,245,792.18,75.74
00000000-0000-0000-0000-000000000012,2025-10-29,232,775.86,77.33
00000000-0000-0000-0000-000000000012,2025-10-30,219,771.63,77.76
00000000-0000-0000-0000-000000000012,2025-10-31,245,759.09,79.04
00000000-0000-0000-0000-000000000012,2025-11-01,219,757.8,79.18
00000000-0000-0000-0000-000000000012,2025-11-02,243,786.02,76.33
00000000-0000-0000-0000-000000000012,2025-11-03,219,768.89,78.03
00000000-0000-0000-0000-000000000012,2025-11-04,271,780.17,76.91
00000000-0000-0000-0000-000000000012,2025-11-05,209,793.28,75.64
00000000-0000-0000-0000-000000000012,2025-11-06,246,804.09,74.62
00000000-0000-0000-0000-000000000012,2025-11-07,265,779.55,76.97
00000000-0000-0000-0000-000000000012,2025-11-08,236,794.95,75.48
00000000-0000-0000-0000-000000000012,2025-11-09,233,768.48,78.08
00000000-0000-0000-0000-000000000012,2025-11-10,228,784.2,76.51
00000000-0000-0000-0000-000000000012,2025-11-11,243,798.89,75.1
00000000-0000-0000-0000-000000000012,2025-11-12,281,801.84,74.83
00000000-0000-0000-0000-000000000012,2025-11-13,212,795.79,75.4
00000000-0000-0000-0000-000000000012,2025-11-14,260,781.13,76.81
00000000-0000-0000-0000-000000000012,2025-11-15,293,803.58,74.67
00000000-0000-0000-0000-000000000012,2025-11-16,215,793.1,75.65
00000000-0000-0000-0000-000000000012,2025-11-17,247,790.36,75.91
00000000-0000-0000-0000-000000000012,2025-11-18,260,788.61,76.08
00000000-0000-0000-0000-000000000012,2025-11-19,285,789.3,76.02
00000000-0000-0000-0000-000000000012,2025-11-20,267,785.27,76.41
00000000-0000-0000-0000-000000000012,2025-11-21,243,783.98,76.53
00000000-0000-0000-0000-000000000012,2025-11-22,242,806.77,74.37
00000000-0000-0000-0000-000000000012,2025-11-23,270,788.29,76.11
00000000-0000-0000-0000-000000000012,2025-11-24,254,812.82,73.82
00000000-0000-0000-0000-000000000012,2025-11-25,250,782.18,76.71
00000000-0000-0000-0000-000000000012,2025-11-26,229,795.83,75.39
00000000-0000-0000-0000-000000000012,2025-11-27,231,778.72,77.05
00000000-0000-0000-0000-000000000012,2025-11-28,222,779.98,76.92
00000000-0000-0000-0000-000000000012,2025-11-29,276,773.81,77.54
00000000-0000-0000-0000-000000000012,2025-11-30,212,790.04,75.95
00000000-0000-0000-0000-000000000012,2025-12-01,207,793.45,75.62
00000000-0000-0000-0000-000000000012,2025-12-02,218,796.5,75.33
00000000-0000-0000-0000-000000000012,2025-12-03,287,768.65,78.06
00000000-0000-0000-0000-000000000012,2025-12-04,234,771.93,77.73
00000000-0000-0000-0000-000000000012,2025-12-05,228,786.43,76.29
00000000-0000-0000-0000-000000000012,2025-12-06,216,786.73,76.26
00000000-0000-0000-0000-000000000012,2025-12-07,226,783.13,76.62
00000000-0000-0000-0000-000000000012,2025-12-08,272,789.17,76.03
00000000-0000-0000-0000-000000000012,2025-12-09,291,777.01,77.22
00000000-0000-0000-0000-000000000012,2025-12-10,275,780.73,76.85
00000000-0000-0000-0000-000000000012,2025-12-11,206,754.78,79.49
00000000-0000-0000-0000-000000000012,2025-12-12,228,755.22,79.45
00000000-0000-0000-0000-000000000012,2025-12-13,269,766.55,78.27
00000000-0000-0000-0000-000000000012,2025-12-14,241,769.2,78.0
00000000-0000-0000-0000-000000000012,2025-12-15,288,728.71,82.34
00000000-0000-0000-0000-000000000012,2025-12-16,254,752.39,79.75
00000000-0000-0000-0000-000000000012,2025-12-17,240,769.34,77.99
00000000-0000-0000-0000-000000000012,2025-12-18,260,778.99,77.02
00000000-0000-0000-0000-000000000012,2025-12-19,268,765.99,78.33
00000000-0000-0000-0000-000000000012,2025-12-20,261,774.45,77.47
00000000-0000-0000-0000-000000000012,2025-12-21,212,789.54,75.99
00000000-0000-0000-0000-000000000012,2025-12-22,224,784.24,76.51
00000000-0000-0000-0000-000000000012,2025-12-23,265,803.07,74.71
00000000-0000-0000-0000-000000000012,2025-12-24,248,795.3,75.44
00000000-0000-0000-0000-000000000012,2025-12-25,283,776.53,77.27
00000000-0000-0000-0000-000000000012,2025-12-26,294,780.61,76.86
00000000-0000-0000-0000-000000000012,2025-12-27,295,800.33,74.97
00000000-0000-0000-0000-000000000012,2025-12-28,227,783.2,76.61
00000000-0000-0000-0000-000000000012,2025-12-29,265,787.39,76.2
00000000-0000-0000-0000-000000000013,2025-09-01,254,702.38,85.42
00000000-0000-0000-0000-000000000013,2025-09-02,289,725.38,82.71
00000000-0000-0000-0000-000000000013,2025-09-03,258,702.72,85.38
00000000-0000-0000-0000-000000000013,2025-09-04,211,705.09,85.1
00000000-0000-0000-0000-000000000013,2025-09-05,296,720.95,83.22
00000000-0000-0000-0000-000000000013,2025-09-06,289,720.64,83.26
00000000-0000-0000-0000-000000000013,2025-09-07,228,714.87,83.93
00000000-0000-0000-0000-000000000013,2025-09-08,269,729.72,82.22
00000000-0000-0000-0000-000000000013,2025-09-09,273,705.13,85.09
00000000-0000-0000-0000-000000000013,2025-09-10,249,698.67,85.88
00000000-0000-0000-0000-000000000013,2025-09-11,280,702.72,85.38
00000000-0000-0000-0000-000000000013,2025-09-12,249,698.14,85.94
00000000-0000-0000-0000-000000000013,2025-09-13,242,704.38,85.18
00000000-0000-0000-0000-000000000013,2025-09-14,285,699.92,85.72
00000000-0000-0000-0000-000000000013,2025-09-15,295,710.07,84.5
00000000-0000-0000-0000-000000000013,2025-09-16,291,713.88,84.05
00000000-0000-0000-0000-000000000013,2025-09-17,268,704.39,85.18
00000000-0000-0000-0000-000000000013,2025-09-18,247,703.39,85.3
00000000-0000-0000-0000-000000000013,2025-09-19,208,721.08,83.21
00000000-0000-0000-0000-000000000013,2025-09-20,252,706.86,84.88
00000000-0000-0000-0000-000000000013,2025-09-21,248,724.68,82.79
00000000-0000-0000-0000-000000000013,2025-09-22,224,698.46,85.9
00000000-0000-0000-0000-000000000013,2025-09-23,214,706.16,84.97
00000000-0000-0000-0000-000000000013,2025-09-24,245,718.03,83.56
00000000-0000-0000-0000-000000000013,2025-09-25,241,692.4,86.65
00000000-0000-0000-0000-000000000013,2025-09-26,215,717.25,83.65
00000000-0000-0000-0000-000000000013,2025-09-27,251,718.49,83.51
00000000-0000-0000-0000-000000000013,2025-09-28,278,693.2,86.56
00000000-0000-0000-0000-000000000013,2025-09-29,212,692.1,86.69
00000000-0000-0000-0000-000000000013,2025-09-30,222,696.82,86.11
00000000-0000-0000-0000-000000000013,2025-10-01,257,680.76,88.14
00000000-0000-0000-0000-000000000013,2025-10-02,247,734.39,81.7
00000000-0000-0000-0000-000000000013,2025-10-03,243,717.53,83.62
00000000-0000-0000-0000-000000000013,2025-10-04,239,715.41,83.87
00000000-0000-0000-0000-000000000013,2025-10-05,269,730.24,82.17
00000000-0000-0000-0000-000000000013,2025-10-06,296,741.13,80.96
00000000-0000-0000-0000-000000000013,2025-10-07,231,724.25,82.84
00000000-0000-0000-0000-000000000013,2025-10-08,275,722.88,83.0
00000000-0000-0000-0000-000000000013,2025-10-09,247,716.03,83.8
00000000-0000-0000-0000-000000000013,2025-10-10,274,707.34,84.83
00000000-0000-0000-0000-000000000013,2025-10-11,273,717.85,83.58
00000000-0000-0000-0000-000000000013,2025-10-12,263,724.39,82.83
00000000-0000-0000-0000-000000000013,2025-10-13,221,694.32,86.42
00000000-0000-0000-0000-000000000013,2025-10-14,293,720.92,83.23
00000000-0000-0000-0000-000000000013,2025-10-15,250,713.45,84.1
00000000-0000-0000-0000-000000000013,2025-10-16,267,709.8,84.53
00000000-0000-0000-0000-000000000013,2025-10-17,236,723.12,82.97
00000000-0000-0000-0000-000000000013,2025-10-18,211,717.67,83.6
00000000-0000-0000-0000-000000000013,2025-10-19,260,707.27,84.83
00000000-0000-0000-0000-000000000013,2025-10-20,281,719.8,83.36
00000000-0000-0000-0000-000000000013,2025-10-21,286,716.62,83.73
00000000-0000-0000-0000-000000000013,2025-10-22,240,722.21,83.08
00000000-0000-0000-0000-000000000013,2025-10-23,258,738.45,81.25
00000000-0000-0000-0000-000000000013,2025-10-24,206,694.53,86.39
00000000-0000-0000-0000-000000000013,2025-10-25,276,704.61,85.15
00000000-0000-0000-0000-000000000013,2025-10-26,279,703.59,85.28
00000000-0000-0000-0000-000000000013,2025-10-27,241,713.9,84.05
00000000-0000-0000-0000-000000000013,2025-10-28,208,697.15,86.06
00000000-0000-0000-0000-000000000013,2025-10-29,296,684.67,87.63
00000000-0000-0000-0000-000000000013,2025-10-30,268,689.85,86.98
00000000-0000-0000-0000-000000000013,2025-10-31,295,699.47,85.78
00000000-0000-0000-0000-000000000013,2025-11-01,217,689.34,87.04
00000000-0000-0000-0000-000000000013,2025-11-02,229,698.24,85.93
00000000-0000-0000-0000-000000000013,2025-11-03,236,704.61,85.15
00000000-0000-0000-0000-000000000013,2025-11-04,257,682.86,87.87
00000000-0000-0000-0000-000000000013,2025-11-05,233,710.94,84.4
00000000-0000-0000-0000-000000000013,2025-11-06,279,726.07,82.64
00000000-0000-0000-0000-000000000013,2025-11-07,263,721.94,83.11
00000000-0000-0000-0000-000000000013,2025-11-08,265,709.72,84.54
00000000-0000-0000-0000-000000000013,2025-11-09,281,703.42,85.3
00000000-0000-0000-0000-000000000013,2025-11-10,254,714.17,84.01
00000000-0000-0000-0000-000000000013,2025-11-11,261,725.57,82.69
00000000-0000-0000-0000-000000000013,2025-11-12,203,709.38,84.58
00000000-0000-0000-0000-000000000013,2025-11-13,220,719.74,83.36
00000000-0000-0000-0000-000000000013,2025-11-14,269,719.42,83.4
00000000-0000-0000-0000-000000000013,2025-11-15,202,709.94,84.51
00000000-0000-0000-0000-000000000013,2025-11-16,297,715.59,83.85
00000000-0000-0000-0000-000000000013,2025-11-17,242,724.51,82.81
00000000-0000-0000-0000-000000000013,2025-11-18,225,716.68,83.72
00000000-0000-0000-0000-000000000013,2025-11-19,273,721.49,83.16
00000000-0000-0000-0000-000000000013,2025-11-20,215,702.05,85.46
00000000-0000-0000-0000-000000000013,2025-11-21,262,721.69,83.14
00000000-0000-0000-0000-000000000013,2025-11-22,204,724.65,82.8
00000000-0000-0000-0000-000000000013,2025-11-23,229,713.89,84.05
00000000-0000-0000-0000-000000000013,2025-11-24,222,715.7,83.83
00000000-0000-0000-0000-000000000013,2025-11-25,265,702.14,85.45
00000000-0000-0000-0000-000000000013,2025-11-26,232,719.35,83.41
00000000-0000-0000-0000-000000000013,2025-11-27,248,707.31,84.83
00000000-0000-0000-0000-000000000013,2025-11-28,294,732.1,81.96
00000000-0000-0000-0000-000000000013,2025-11-29,259,711.36,84.35
00000000-0000-0000-0000-000000000013,2025-11-30,203,736.31,81.49
00000000-0000-0000-0000-000000000013,2025-12-01,289,708.49,84.69
00000000-0000-0000-0000-000000000013,2025-12-02,269,723.81,82.89
00000000-0000-0000-0000-000000000013,2025-12-03,234,680.74,88.14
00000000-0000-0000-0000-000000000013,2025-12-04,220,710.49,84.45
00000000-0000-0000-0000-000000000013,2025-12-05,287,701.06,85.59
00000000-0000-0000-0000-000000000013,2025-12-06,238,696.76,86.11
00000000-0000-0000-0000-000000000013,2025-12-07,252,716.96,83.69
00000000-0000-0000-0000-000000000013,2025-12-08,202,715.75,83.83
00000000-0000-0000-0000-000000000013,2025-12-09,282,713.36,84.11
00000000-0000-0000-0000-000000000013,2025-12-10,225,699.65,85.76
00000000-0000-0000-0000-000000000013,2025-12-11,293,703.54,85.28
00000000-0000-0000-0000-000000000013,2025-12-12,268,686.7,87.37
00000000-0000-0000-0000-000000000013,2025-12-13,206,711.46,84.33
00000000-0000-0000-0000-000000000013,2025-12-14,236,693.33,86.54
00000000-0000-0000-0000-000000000013,2025-12-15,297,702.88,85.36
00000000-0000-0000-0000-000000000013,2025-12-16,279,688.58,87.14
00000000-0000-0000-0000-000000000013,2025-12-17,276,702.44,85.42
00000000-0000-0000-0000-000000000013,2025-12-18,277,698.51,85.9
00000000-0000-0000-0000-000000000013,2025-12-19,232,702.84,85.37
00000000-0000-0000-0000-000000000013,2025-12-20,277,700.75,85.62
00000000-0000-0000-0000-000000000013,2025-12-21,200,709.38,84.58
00000000-0000-0000-0000-000000000013,2025-12-22,284,698.54,85.89
00000000-0000-0000-0000-000000000013,2025-12-23,212,701.46,85.54
00000000-0000-0000-0000-000000000013,2025-12-24,228,710.14,84.49
00000000-0000-0000-0000-000000000013,2025-12-25,275,708.99,84.63
00000000-0000-0000-0000-000000000013,2025-12-26,239,708.22,84.72
00000000-0000-0000-0000-000000000013,2025-12-27,271,720.13,83.32
00000000-0000-0000-0000-000000000013,2025-12-28,294,703.43,85.3
00000000-0000-0000-0000-000000000013,2025-12-29,255,703.55,85.28
00000000-0000-0000-0000-000000000014,2025-09-01,249,786.81,76.26
00000000-0000-0000-0000-000000000014,2025-09-02,294,794.58,75.51
00000000-0000-0000-0000-000000000014,2025-09-03,289,807.7,74.28
00000000-0000-0000-0000-000000000014,2025-09-04,295,807.86,74.27
00000000-0000-0000-0000-000000000014,2025-09-05,207,781.49,76.78
00000000-0000-0000-0000-000000000014,2025-09-06,239,767.45,78.18
00000000-0000-0000-0000-000000000014,2025-09-07,201,780.54,76.87
00000000-0000-0000-0000-000000000014,2025-09-08,211,792.02,75.76
00000000-0000-0000-0000-000000000014,2025-09-09,274,813.37,73.77
00000000-0000-0000-0000-000000000014,2025-09-10,222,798.19,75.17
00000000-0000-0000-0000-000000000014,2025-09-11,243,794.27,75.54
00000000-0000-0000-0000-000000000014,2025-09-12,230,794.16,75.55
00000000-0000-0000-0000-000000000014,2025-09-13,299,782.92,76.64
00000000-0000-0000-0000-000000000014,2025-09-14,280,787.74,76.17
00000000-0000-0000-0000-000000000014,2025-09-15,217,788.08,76.13
00000000-0000-0000-0000-000000000014,2025-09-16,202,801.05,74.9
00000000-0000-0000-0000-000000000014,2025-09-17,296,784.94,76.44
00000000-0000-0000-0000-000000000014,2025-09-18,274,806.21,74.42
00000000-0000-0000-0000-000000000014,2025-09-19,295,792.4,75.72
00000000-0000-0000-0000-000000000014,2025-09-20,232,807.03,74.35
00000000-0000-0000-0000-000000000014,2025-09-21,228,790.43,75.91
00000000-0000-0000-0000-000000000014,2025-09-22,224,793.18,75.64
00000000-0000-0000-0000-000000000014,2025-09-23,299,778.59,77.06
00000000-0000-0000-0000-000000000014,2025-09-24,251,770.37,77.88
00000000-0000-0000-0000-000000000014,2025-09-25,206,791.86,75.77
00000000-0000-0000-0000-000000000014,2025-09-26,225,779.96,76.93
00000000-0000-0000-0000-000000000014,2025-09-27,256,783.04,76.62
00000000-0000-0000-0000-000000000014,2025-09-28,228,767.87,78.14
00000000-0000-0000-0000-000000000014,2025-09-29,299,765.54,78.38
00000000-0000-0000-0000-000000000014,2025-09-30,229,792.43,75.72
00000000-0000-0000-0000-000000000014,2025-10-01,274,776.5,77.27
00000000-0000-0000-0000-000000000014,2025-10-02,289,789.16,76.03
00000000-0000-0000-0000-000000000014,2025-10-03,248,792.19,75.74
00000000-0000-0000-0000-000000000014,2025-10-04,214,805.39,74.5
00000000-0000-0000-0000-000000000014,2025-10-05,266,791.87,75.77
