user_id,date,session_type,duration_min
00000000-0000-0000-0000-000000000011,2025-10-03,TRAINING,95.1
00000000-0000-0000-0000-000000000011,2025-10-04,MATCH,81.4
00000000-0000-0000-0000-000000000011,2025-10-05,REST,
00000000-0000-0000-0000-000000000011,2025-10-06,TRAINING,90.4
00000000-0000-0000-0000-000000000011,2025-10-07,TRAINING,62.6
00000000-0000-0000-0000-000000000011,2025-10-08,TRAINING,86.0
00000000-0000-0000-0000-000000000011,2025-10-09,TRAINING,62.5
00000000-0000-0000-0000-000000000011,2025-10-10,TRAINING,68.0
00000000-0000-0000-0000-000000000011,2025-10-11,MATCH,84.4
00000000-0000-0000-0000-000000000011,2025-10-12,REST,
00000000-0000-0000-0000-000000000011,2025-10-13,TRAINING,86.3
00000000-0000-0000-0000-000000000011,2025-10-14,TRAINING,88.8
00000000-0000-0000-0000-000000000011,2025-10-15,TRAINING,63.1
00000000-0000-0000-0000-000000000011,2025-10-16,TRAINING,52.2
00000000-0000-0000-0000-000000000011,2025-10-17,TRAINING,94.8
00000000-0000-0000-0000-000000000011,2025-10-18,MATCH,86.6
00000000-0000-0000-0000-000000000011,2025-10-19,REST,
00000000-0000-0000-0000-000000000011,2025-10-20,TRAINING,71.8
00000000-0000-0000-0000-000000000011,2025-10-21,TRAINING,60.6
00000000-0000-0000-0000-000000000011,2025-10-22,TRAINING,84.7
00000000-0000-0000-0000-000000000011,2025-10-23,TRAINING,85.1
00000000-0000-0000-0000-000000000011,2025-10-24,TRAINING,97.6
00000000-0000-0000-0000-000000000011,2025-10-25,MATCH,95.3
00000000-0000-0000-0000-000000000011,2025-10-26,REST,
00000000-0000-0000-0000-000000000011,2025-10-27,TRAINING,89.7
00000000-0000-0000-0000-000000000011,2025-10-28,TRAINING,73.2
00000000-0000-0000-0000-000000000011,2025-10-29,TRAINING,71.3
00000000-0000-0000-0000-000000000011,2025-10-30,TRAINING,84.5
00000000-0000-0000-0000-000000000011,2025-10-31,TRAINING,72.3
00000000-0000-0000-0000-000000000011,2025-11-01,MATCH,95.5
00000000-0000-0000-0000-000000000011,2025-11-02,REST,
00000000-0000-0000-0000-000000000011,2025-11-03,TRAINING,59.7
00000000-0000-0000-0000-000000000011,2025-11-04,TRAINING,48.9
00000000-0000-0000-0000-000000000011,2025-11-05,TRAINING,72.0
00000000-0000-0000-0000-000000000011,2025-11-06,TRAINING,98.8
00000000-0000-0000-0000-000000000011,2025-11-07,TRAINING,85.6
00000000-0000-0000-0000-000000000011,2025-11-08,MATCH,95.4
00000000-0000-0000-0000-000000000011,2025-11-09,REST,
00000000-0000-0000-0000-000000000011,2025-11-10,TRAINING,58.0
00000000-0000-0000-0000-000000000011,2025-11-11,TRAINING,68.8
00000000-0000-0000-0000-000000000011,2025-11-12,TRAINING,64.2
00000000-0000-0000-0000-000000000011,2025-11-13,TRAINING,73.5
00000000-0000-0000-0000-000000000011,2025-11-14,TRAINING,56.4
00000000-0000-0000-0000-000000000011,2025-11-15,MATCH,89.2
00000000-0000-0000-0000-000000000011,2025-11-16,REST,
00000000-0000-0000-0000-000000000011,2025-11-17,TRAINING,102.5
00000000-0000-0000-0000-000000000011,2025-11-18,TRAINING,50.8
00000000-0000-0000-0000-000000000011,2025-11-19,TRAINING,83.2
00000000-0000-0000-0000-000000000011,2025-11-20,TRAINING,56.8
00000000-0000-0000-0000-000000000011,2025-11-21,TRAINING,59.0
00000000-0000-0000-0000-000000000011,2025-11-22,MATCH,91.0
00000000-0000-0000-0000-000000000011,2025-11-23,REST,
00000000-0000-0000-0000-000000000011,2025-11-24,TRAINING,100.6
00000000-0000-0000-0000-000000000011,2025-11-25,TRAINING,66.6
00000000-0000-0000-0000-000000000011,2025-11-26,TRAINING,65.5
00000000-0000-0000-0000-000000000011,2025-11-27,TRAINING,55.6
00000000-0000-0000-0000-000000000011,2025-11-28,TRAINING,75.8
00000000-0000-0000-0000-000000000011,2025-11-29,MATCH,81.5
00000000-0000-0000-0000-000000000011,2025-11-30,REST,
00000000-0000-0000-0000-000000000011,2025-12-01,TRAINING,62.7
00000000-0000-0000-0000-000000000011,2025-12-02,TRAINING,69.7
00000000-0000-0000-0000-000000000011,2025-12-03,TRAINING,76.1
00000000-0000-0000-0000-000000000011,2025-12-04,TRAINING,94.0
00000000-0000-0000-0000-000000000011,2025-12-05,TRAINING,72.7
00000000-0000-0000-0000-000000000011,2025-12-06,MATCH,85.0
00000000-0000-0000-0000-000000000011,2025-12-07,REST,
00000000-0000-0000-0000-000000000011,2025-12-08,TRAINING,81.1
00000000-0000-0000-0000-000000000011,2025-12-09,TRAINING,58.5
00000000-0000-0000-0000-000000000011,2025-12-10,TRAINING,82.9
00000000-0000-0000-0000-000000000011,2025-12-11,TRAINING,65.7
00000000-0000-0000-0000-000000000011,2025-12-12,TRAINING,101.6
00000000-0000-0000-0000-000000000011,2025-12-13,MATCH,87.9
00000000-0000-0000-0000-000000000011,2025-12-14,REST,
00000000-0000-0000-0000-000000000011,2025-12-15,TRAINING,54.7
00000000-0000-0000-0000-000000000011,2025-12-16,TRAINING,76.6
00000000-0000-0000-0000-000000000011,2025-12-17,TRAINING,73.5
00000000-0000-0000-0000-000000000011,2025-12-18,TRAINING,76.2
00000000-0000-0000-0000-000000000011,2025-12-19,TRAINING,70.6
00000000-0000-0000-0000-000000000011,2025-12-20,MATCH,91.2
00000000-0000-0000-0000-000000000011,2025-12-21,REST,
00000000-0000-0000-0000-000000000011,2025-12-22,TRAINING,78.0
00000000-0000-0000-0000-000000000011,2025-12-23,TRAINING,60.0
00000000-0000-0000-0000-000000000011,2025-12-24,TRAINING,97.1
00000000-0000-0000-0000-000000000011,2025-12-25,TRAINING,68.8
00000000-0000-0000-0000-000000000011,2025-12-26,TRAINING,57.9
00000000-0000-0000-0000-000000000011,2025-12-27,MATCH,90.9
00000000-0000-0000-0000-000000000011,2025-12-28,REST,
00000000-0000-0000-0000-000000000011,2025-12-29,TRAINING,72.5
00000000-0000-0000-0000-000000000012,2025-09-01,TRAINING,57.2
00000000-0000-0000-0000-000000000012,2025-09-02,TRAINING,104.0
00000000-0000-0000-0000-000000000012,2025-09-03,TRAINING,57.8
00000000-0000-0000-0000-000000000012,2025-09-04,TRAINING,68.5
00000000-0000-0000-0000-000000000012,2025-09-05,TRAINING,97.9
00000000-0000-0000-0000-000000000012,2025-09-06,MATCH,88.1
00000000-0000-0000-0000-000000000012,2025-09-07,REST,
00000000-0000-0000-0000-000000000012,2025-09-08,TRAINING,105.7
00000000-0000-0000-0000-000000000012,2025-09-09,TRAINING,96.0
00000000-0000-0000-0000-000000000012,2025-09-10,TRAINING,67.2
00000000-0000-0000-0000-000000000012,2025-09-11,TRAINING,96.7
00000000-0000-0000-0000-000000000012,2025-09-12,TRAINING,46.8
00000000-0000-0000-0000-000000000012,2025-09-13,MATCH,89.4
00000000-0000-0000-0000-000000000012,2025-09-14,REST,
00000000-0000-0000-0000-000000000012,2025-09-15,TRAINING,78.9
00000000-0000-0000-0000-000000000012,2025-09-16,TRAINING,68.0
00000000-0000-0000-0000-000000000012,2025-09-17,TRAINING,67.5
00000000-0000-0000-0000-000000000012,2025-09-18,TRAINING,59.8
00000000-0000-0000-0000-000000000012,2025-09-19,TRAINING,82.4
00000000-0000-0000-0000-000000000012,2025-09-20,MATCH,89.2
00000000-0000-0000-0000-000000000012,2025-09-21,REST,
00000000-0000-0000-0000-000000000012,2025-09-22,TRAINING,101.4
00000000-0000-0000-0000-000000000012,2025-09-23,TRAINING,72.3
00000000-0000-0000-0000-000000000012,2025-09-24,TRAINING,56.4
00000000-0000-0000-0000-000000000012,2025-09-25,TRAINING,83.8
00000000-0000-0000-0000-000000000012,2025-09-26,TRAINING,88.4
00000000-0000-0000-0000-000000000012,2025-09-27,MATCH,89.4
00000000-0000-0000-0000-000000000012,2025-09-28,REST,
00000000-0000-0000-0000-000000000012,2025-09-29,TRAINING,106.6
00000000-0000-0000-0000-000000000012,2025-09-30,TRAINING,53.6
00000000-0000-0000-0000-000000000012,2025-10-01,TRAINING,99.4
00000000-0000-0000-0000-000000000012,2025-10-02,TRAINING,90.0
00000000-0000-0000-0000-000000000012,2025-10-03,TRAINING,67.5
00000000-0000-0000-0000-000000000012,2025-10-04,MATCH,93.9
00000000-0000-0000-0000-000000000012,2025-10-05,REST,
00000000-0000-0000-0000-000000000012,2025-10-06,TRAINING,55.8
00000000-0000-0000-0000-000000000012,2025-10-07,TRAINING,90.9
00000000-0000-0000-0000-000000000012,2025-10-08,TRAINING,83.6
00000000-0000-0000-0000-000000000012,2025-10-09,TRAINING,71.8
00000000-0000-0000-0000-000000000012,2025-10-10,TRAINING,83.5
00000000-0000-0000-0000-000000000012,2025-10-11,MATCH,94.5
00000000-0000-0000-0000-000000000012,2025-10-12,REST,
00000000-0000-0000-0000-000000000012,2025-10-13,TRAINING,57.5
00000000-0000-0000-0000-000000000012,2025-10-14,TRAINING,75.0
00000000-0000-0000-0000-000000000012,2025-10-15,TRAINING,70.6
00000000-0000-0000-0000-000000000012,2025-10-16,TRAINING,88.3
00000000-0000-0000-0000-000000000012,2025-10-17,TRAINING,60.1
00000000-0000-0000-0000-000000000012,2025-10-18,MATCH,98.1
00000000-0000-0000-0000-000000000012,2025-10-19,REST,
00000000-0000-0000-0000-000000000012,2025-10-20,TRAINING,50.4
00000000-0000-0000-0000-000000000012,2025-10-21,TRAINING,95.2
00000000-0000-0000-0000-000000000012,2025-10-22,TRAINING,37.2
00000000-0000-0000-0000-000000000012,2025-10-23,TRAINING,91.8
00000000-0000-0000-0000-000000000012,2025-10-24,TRAINING,61.9
00000000-0000-0000-0000-000000000012,2025-10-25,MATCH,78.9
00000000-0000-0000-0000-000000000012,2025-10-26,REST,
00000000-0000-0000-0000-000000000012,2025-10-27,TRAINING,68.7
00000000-0000-0000-0000-000000000012,2025-10-28,TRAINING,94.5
00000000-0000-0000-0000-000000000012,2025-10-29,TRAINING,54.7
00000000-0000-0000-0000-000000000012,2025-10-30,TRAINING,82.6
00000000-0000-0000-0000-000000000012,2025-10-31,TRAINING,44.0
00000000-0000-0000-0000-000000000012,2025-11-01,MATCH,89.1
00000000-0000-0000-0000-000000000012,2025-11-02,REST,
00000000-0000-0000-0000-000000000012,2025-11-03,TRAINING,71.9
00000000-0000-0000-0000-000000000012,2025-11-04,TRAINING,73.8
00000000-0000-0000-0000-000000000012,2025-11-05,TRAINING,103.3
00000000-0000-0000-0000-000000000012,2025-11-06,TRAINING,70.0
00000000-0000-0000-0000-000000000012,2025-11-07,TRAINING,80.4
00000000-0000-0000-0000-000000000012,2025-11-08,MATCH,91.6
00000000-0000-0000-0000-000000000012,2025-11-09,REST,
00000000-0000-0000-0000-000000000012,2025-11-10,TRAINING,73.9
00000000-0000-0000-0000-000000000012,2025-11-11,TRAINING,58.2
00000000-0000-0000-0000-000000000012,2025-11-12,TRAINING,75.9
00000000-0000-0000-0000-000000000012,2025-11-13,TRAINING,44.8
00000000-0000-0000-0000-000000000012,2025-11-14,TRAINING,81.9
00000000-0000-0000-0000-000000000012,2025-11-15,MATCH,79.2
00000000-0000-0000-0000-000000000012,2025-11-16,REST,
00000000-0000-0000-0000-000000000012,2025-11-17,TRAINING,80.5
00000000-0000-0000-0000-000000000012,2025-11-18,TRAINING,65.2
00000000-0000-0000-0000-000000000012,2025-11-19,TRAINING,60.0
00000000-0000-0000-0000-000000000012,2025-11-20,TRAINING,86.1
00000000-0000-0000-0000-000000000012,2025-11-21,TRAINING,68.3
00000000-0000-0000-0000-000000000012,2025-11-22,MATCH,90.0
00000000-0000-0000-0000-000000000012,2025-11-23,REST,
00000000-0000-0000-0000-000000000012,2025-11-24,TRAINING,50.4
00000000-0000-0000-0000-000000000012,2025-11-25,TRAINING,96.6
00000000-0000-0000-0000-000000000012,2025-11-26,TRAINING,76.5
00000000-0000-0000-0000-000000000012,2025-11-27,TRAINING,76.5
00000000-0000-0000-0000-000000000012,2025-11-28,TRAINING,92.8
00000000-0000-0000-0000-000000000012,2025-11-29,MATCH,92.4
00000000-0000-0000-0000-000000000012,2025-11-30,REST,
00000000-0000-0000-0000-000000000012,2025-12-01,TRAINING,37.0
00000000-0000-0000-0000-000000000012,2025-12-02,TRAINING,98.3
00000000-0000-0000-0000-000000000012,2025-12-03,TRAINING,69.4
00000000-0000-0000-0000-000000000012,2025-12-04,TRAINING,97.2
00000000-0000-0000-0000-000000000012,2025-12-05,TRAINING,68.9
00000000-0000-0000-0000-000000000012,2025-12-06,MATCH,86.9
00000000-0000-0000-0000-000000000012,2025-12-07,REST,
00000000-0000-0000-0000-000000000012,2025-12-08,TRAINING,81.2
00000000-0000-0000-0000-000000000012,2025-12-09,TRAINING,107.0
00000000-0000-0000-0000-000000000012,2025-12-10,TRAINING,92.3
00000000-0000-0000-0000-000000000012,2025-12-11,TRAINING,82.9
00000000-0000-0000-0000-000000000012,2025-12-12,TRAINING,80.9
00000000-0000-0000-0000-000000000012,2025-12-13,MATCH,90.2
00000000-0000-0000-0000-000000000012,2025-12-14,REST,
00000000-0000-0000-0000-000000000012,2025-12-15,TRAINING,96.4
00000000-0000-0000-0000-000000000012,2025-12-16,TRAINING,86.5
00000000-0000-0000-0000-000000000012,2025-12-17,TRAINING,53.4
00000000-0000-0000-0000-000000000012,2025-12-18,TRAINING,60.1
00000000-0000-0000-0000-000000000012,2025-12-19,TRAINING,83.4
00000000-0000-0000-0000-000000000012,2025-12-20,MATCH,84.2
00000000-0000-0000-0000-000000000012,2025-12-21,REST,
00000000-0000-0000-0000-000000000012,2025-12-22,TRAINING,76.5
00000000-0000-0000-0000-000000000012,2025-12-23,TRAINING,87.8
00000000-0000-0000-0000-000000000012,2025-12-24,TRAINING,81.3
00000000-0000-0000-0000-000000000012,2025-12-25,TRAINING,55.6
00000000-0000-0000-0000-000000000012,2025-12-26,TRAINING,60.9
00000000-0000-0000-0000-000000000012,2025-12-27,MATCH,92.3
00000000-0000-0000-0000-000000000012,2025-12-28,REST,
00000000-0000-0000-0000-000000000012,2025-12-29,TRAINING,104.8
00000000-0000-0000-0000-000000000013,2025-09-01,TRAINING,69.9
00000000-0000-0000-0000-000000000013,2025-09-02,TRAINING,74.4
00000000-0000-0000-0000-000000000013,2025-09-03,TRAINING,70.9
00000000-0000-0000-0000-000000000013,2025-09-04,TRAINING,66.8
00000000-0000-0000-0000-000000000013,2025-09-05,TRAINING,63.4
00000000-0000-0000-0000-000000000013,2025-09-06,MATCH,93.3
00000000-0000-0000-0000-000000000013,2025-09-07,REST,
00000000-0000-0000-0000-000000000013,2025-09-08,TRAINING,58.1
00000000-0000-0000-0000-000000000013,2025-09-09,TRAINING,74.9
00000000-0000-0000-0000-000000000013,2025-09-10,TRAINING,94.0
00000000-0000-0000-0000-000000000013,2025-09-11,TRAINING,81.4
00000000-0000-0000-0000-000000000013,2025-09-12,TRAINING,54.5
00000000-0000-0000-0000-000000000013,2025-09-13,MATCH,89.2
00000000-0000-0000-0000-000000000013,2025-09-14,REST,
00000000-0000-0000-0000-000000000013,2025-09-15,TRAINING,75.4
00000000-0000-0000-0000-000000000013,2025-09-16,TRAINING,63.7
00000000-0000-0000-0000-000000000013,2025-09-17,TRAINING,79.8
00000000-0000-0000-0000-000000000013,2025-09-18,TRAINING,70.5
00000000-0000-0000-0000-000000000013,2025-09-19,TRAINING,83.7
00000000-0000-0000-0000-000000000013,2025-09-20,MATCH,93.1
00000000-0000-0000-0000-000000000013,2025-09-21,REST,
00000000-0000-0000-0000-000000000013,2025-09-22,TRAINING,66.2
00000000-0000-0000-0000-000000000013,2025-09-23,TRAINING,68.4
00000000-0000-0000-0000-000000000013,2025-09-24,TRAINING,74.1
00000000-0000-0000-0000-000000000013,2025-09-25,TRAINING,67.0
00000000-0000-0000-0000-000000000013,2025-09-26,TRAINING,83.9
00000000-0000-0000-0000-000000000013,2025-09-27,MATCH,92.7
00000000-0000-0000-0000-000000000013,2025-09-28,REST,
00000000-0000-0000-0000-000000000013,2025-09-29,TRAINING,80.3
00000000-0000-0000-0000-000000000013,2025-09-30,TRAINING,64.5
00000000-0000-0000-0000-000000000013,2025-10-01,TRAINING,49.8
00000000-0000-0000-0000-000000000013,2025-10-02,TRAINING,56.5
00000000-0000-0000-0000-000000000013,2025-10-03,TRAINING,84.7
00000000-0000-0000-0000-000000000013,2025-10-04,MATCH,81.1
00000000-0000-0000-0000-000000000013,2025-10-05,REST,
00000000-0000-0000-0000-000000000013,2025-10-06,TRAINING,81.9
00000000-0000-0000-0000-000000000013,2025-10-07,TRAINING,95.2
00000000-0000-0000-0000-000000000013,2025-10-08,TRAINING,44.3
00000000-0000-0000-0000-000000000013,2025-10-09,TRAINING,66.9
00000000-0000-0000-0000-000000000013,2025-10-10,TRAINING,72.6
00000000-0000-0000-0000-000000000013,2025-10-11,MATCH,83.7
00000000-0000-0000-0000-000000000013,2025-10-12,REST,
00000000-0000-0000-0000-000000000013,2025-10-13,TRAINING,62.4
00000000-0000-0000-0000-000000000013,2025-10-14,TRAINING,56.7
00000000-0000-0000-0000-000000000013,2025-10-15,TRAINING,73.0
00000000-0000-0000-0000-000000000013,2025-10-16,TRAINING,117.4
00000000-0000-0000-0000-000000000013,2025-10-17,TRAINING,67.6
00000000-0000-0000-0000-000000000013,2025-10-18,MATCH,99.1
00000000-0000-0000-0000-000000000013,2025-10-19,REST,
00000000-0000-0000-0000-000000000013,2025-10-20,TRAINING,57.0
00000000-0000-0000-0000-000000000013,2025-10-21,TRAINING,46.8
00000000-0000-0000-0000-000000000013,2025-10-22,TRAINING,50.5
00000000-0000-0000-0000-000000000013,2025-10-23,TRAINING,75.0
00000000-0000-0000-0000-000000000013,2025-10-24,TRAINING,71.1
00000000-0000-0000-0000-000000000013,2025-10-25,MATCH,93.6
00000000-0000-0000-0000-000000000013,2025-10-26,REST,
00000000-0000-0000-0000-000000000013,2025-10-27,TRAINING,56.6
00000000-0000-0000-0000-000000000013,2025-10-28,TRAINING,63.0
00000000-0000-0000-0000-000000000013,2025-10-29,TRAINING,105.3
00000000-0000-0000-0000-000000000013,2025-10-30,TRAINING,90.5
00000000-0000-0000-0000-000000000013,2025-10-31,TRAINING,72.1
00000000-0000-0000-0000-000000000013,2025-11-01,MATCH,94.6
00000000-0000-0000-0000-000000000013,2025-11-02,REST,
00000000-0000-0000-0000-000000000013,2025-11-03,TRAINING,70.6
00000000-0000-0000-0000-000000000013,2025-11-04,TRAINING,81.2
00000000-0000-0000-0000-000000000013,2025-11-05,TRAINING,92.0
00000000-0000-0000-0000-000000000013,2025-11-06,TRAINING,67.9
00000000-0000-0000-0000-000000000013,2025-11-07,TRAINING,71.7
00000000-0000-0000-0000-000000000013,2025-11-08,MATCH,84.3
00000000-0000-0000-0000-000000000013,2025-11-09,REST,
00000000-0000-0000-0000-000000000013,2025-11-10,TRAINING,50.4
00000000-0000-0000-0000-000000000013,2025-11-11,TRAINING,73.2
00000000-0000-0000-0000-000000000013,2025-11-12,TRAINING,79.1
00000000-0000-0000-0000-000000000013,2025-11-13,TRAINING,103.3
00000000-0000-0000-0000-000000000013,2025-11-14,TRAINING,78.5
00000000-0000-0000-0000-000000000013,2025-11-15,MATCH,95.0
00000000-0000-0000-0000-000000000013,2025-11-16,REST,
00000000-0000-0000-0000-000000000013,2025-11-17,TRAINING,81.6
00000000-0000-0000-0000-000000000013,2025-11-18,TRAINING,47.6
00000000-0000-0000-0000-000000000013,2025-11-19,TRAINING,73.9
00000000-0000-0000-0000-000000000013,2025-11-20,TRAINING,83.7
00000000-0000-0000-0000-000000000013,2025-11-21,TRAINING,83.7
00000000-0000-0000-0000-000000000013,2025-11-22,MATCH,89.9
00000000-0000-0000-0000-000000000013,2025-11-23,REST,
00000000-0000-0000-0000-000000000013,2025-11-24,TRAINING,80.8
00000000-0000-0000-0000-000000000013,2025-11-25,TRAINING,80.2
00000000-0000-0000-0000-000000000013,2025-11-26,TRAINING,69.2
00000000-0000-0000-0000-000000000013,2025-11-27,TRAINING,78.4
00000000-0000-0000-0000-000000000013,2025-11-28,TRAINING,64.9
00000000-0000-0000-0000-000000000013,2025-11-29,MATCH,81.5
00000000-0000-0000-0000-000000000013,2025-11-30,REST,
00000000-0000-0000-0000-000000000013,2025-12-01,TRAINING,83.4
00000000-0000-0000-0000-000000000013,2025-12-02,TRAINING,84.0
00000000-0000-0000-0000-000000000013,2025-12-03,TRAINING,70.9
00000000-0000-0000-0000-000000000013,2025-12-04,TRAINING,68.4
00000000-0000-0000-0000-000000000013,2025-12-05,TRAINING,62.3
00000000-0000-0000-0000-000000000013,2025-12-06,MATCH,89.4
00000000-0000-0000-0000-000000000013,2025-12-07,REST,
00000000-0000-0000-0000-000000000013,2025-12-08,TRAINING,54.8
00000000-0000-0000-0000-000000000013,2025-12-09,TRAINING,53.6
00000000-0000-0000-0000-000000000013,2025-12-10,TRAINING,69.8
00000000-0000-0000-0000-000000000013,2025-12-11,TRAINING,68.3
00000000-0000-0000-0000-000000000013,2025-12-12,TRAINING,68.5
00000000-0000-0000-0000-000000000013,2025-12-13,MATCH,86.7
00000000-0000-0000-0000-000000000013,2025-12-14,REST,
00000000-0000-0000-0000-000000000013,2025-12-15,TRAINING,76.1
00000000-0000-0000-0000-000000000013,2025-12-16,TRAINING,71.5
00000000-0000-0000-0000-000000000013,2025-12-17,TRAINING,49.2
00000000-0000-0000-0000-000000000013,2025-12-18,TRAINING,64.6
00000000-0000-0000-0000-000000000013,2025-12-19,TRAINING,94.7
00000000-0000-0000-0000-000000000013,2025-12-20,MATCH,84.9
00000000-0000-0000-0000-000000000013,2025-12-21,REST,
00000000-0000-0000-0000-000000000013,2025-12-22,TRAINING,80.2
00000000-0000-0000-0000-000000000013,2025-12-23,TRAINING,66.5
00000000-0000-0000-0000-000000000013,2025-12-24,TRAINING,82.5
00000000-0000-0000-0000-000000000013,2025-12-25,TRAINING,50.2
00000000-0000-0000-0000-000000000013,2025-12-26,TRAINING,63.5
00000000-0000-0000-0000-000000000013,2025-12-27,MATCH,90.8
00000000-0000-0000-0000-000000000013,2025-12-28,REST,
00000000-0000-0000-0000-000000000013,2025-12-29,TRAINING,76.2
00000000-0000-0000-0000-000000000014,2025-09-01,TRAINING,114.1
00000000-0000-0000-0000-000000000014,2025-09-02,TRAINING,85.5
00000000-0000-0000-0000-000000000014,2025-09-03,TRAINING,73.5
00000000-0000-0000-0000-000000000014,2025-09-04,TRAINING,79.4
00000000-0000-0000-0000-000000000014,2025-09-05,TRAINING,92.3
00000000-0000-0000-0000-000000000014,2025-09-06,MATCH,87.7
00000000-0000-0000-0000-000000000014,2025-09-07,REST,
00000000-0000-0000-0000-000000000014,2025-09-08,TRAINING,55.2
00000000-0000-0000-0000-000000000014,2025-09-09,TRAINING,66.9
00000000-0000-0000-0000-000000000014,2025-09-10,TRAINING,79.1
00000000-0000-0000-0000-000000000014,2025-09-11,TRAINING,73.2
00000000-0000-0000-0000-000000000014,2025-09-12,TRAINING,60.5
00000000-0000-0000-0000-000000000014,2025-09-13,MATCH,90.6
00000000-0000-0000-0000-000000000014,2025-09-14,REST,
00000000-0000-0000-0000-000000000014,2025-09-15,TRAINING,95.8
00000000-0000-0000-0000-000000000014,2025-09-16,TRAINING,81.4
00000000-0000-0000-0000-000000000014,2025-09-17,TRAINING,57.6
00000000-0000-0000-0000-000000000014,2025-09-18,TRAINING,83.8
00000000-0000-0000-0000-000000000014,2025-09-19,TRAINING,70.1
00000000-0000-0000-0000-000000000014,2025-09-20,MATCH,100.6
00000000-0000-0000-0000-000000000014,2025-09-21,REST,
00000000-0000-0000-0000-000000000014,2025-09-22,TRAINING,82.5
00000000-0000-0000-0000-000000000014,2025-09-23,TRAINING,65.4
00000000-0000-0000-0000-000000000014,2025-09-24,TRAINING,85.0
00000000-0000-0000-0000-000000000014,2025-09-25,TRAINING,77.8
00000000-0000-0000-0000-000000000014,2025-09-26,TRAINING,94.0
00000000-0000-0000-0000-000000000014,2025-09-27,MATCH,87.3
00000000-0000-0000-0000-000000000014,2025-09-28,REST,
00000000-0000-0000-0000-000000000014,2025-09-29,TRAINING,82.5
00000000-0000-0000-0000-000000000014,2025-09-30,TRAINING,51.5
00000000-0000-0000-0000-000000000014,2025-10-01,TRAINING,76.0
00000000-0000-0000-0000-000000000014,2025-10-02,TRAINING,57.3
00000000-0000-0000-0000-000000000014,2025-10-03,TRAINING,77.3
00000000-0000-0000-0000-000000000014,2025-10-04,MATCH,91.9
00000000-0000-0000-0000-000000000014,2025-10-05,REST,
00000000-0000-0000-0000-000000000014,2025-10-06,TRAINING,81.9
00000000-0000-0000-0000-000000000014,2025-10-07,TRAINING,66.8
00000000-0000-0000-0000-000000000014,2025-10-08,TRAINING,76.5
00000000-0000-0000-0000-000000000014,2025-10-09,TRAINING,91.8
00000000-0000-0000-0000-000000000014,2025-10-10,TRAINING,100.9
00000000-0000-0000-0000-000000000014,2025-10-11,MATCH,90.7
00000000-0000-0000-0000-000000000014,2025-10-12,REST,
00000000-0000-0000-0000-000000000014,2025-10-13,TRAINING,61.6
00000000-0000-0000-0000-000000000014,2025-10-14,TRAINING,69.0
00000000-0000-0000-0000-000000000014,2025-10-15,TRAINING,78.7
00000000-0000-0000-0000-000000000014,2025-10-16,TRAINING,73.3
00000000-0000-0000-0000-000000000014,2025-10-17,TRAINING,71.8
00000000-0000-0000-0000-000000000014,2025-10-18,MATCH,95.2
00000000-0000-0000-0000-000000000014,2025-10-19,REST,
00000000-0000-0000-0000-000000000014,2025-10-20,TRAINING,59.4
00000000-0000-0000-0000-000000000014,2025-10-21,TRAINING,60.7
00000000-0000-0000-0000-000000000014,2025-10-22,TRAINING,79.1
00000000-0000-0000-0000-000000000014,2025-10-23,TRAINING,70.1
00000000-0000-0000-0000-000000000014,2025-10-24,TRAINING,88.8
00000000-0000-0000-0000-000000000014,2025-10-25,MATCH,90.9
00000000-0000-0000-0000-000000000014,2025-10-26,REST,
00000000-0000-0000-0000-000000000014,2025-10-27,TRAINING,66.5
00000000-0000-0000-0000-000000000014,2025-10-28,TRAINING,64.3
00000000-0000-0000-0000-000000000014,2025-10-29,TRAINING,40.0
00000000-0000-0000-0000-000000000014,2025-10-30,TRAINING,72.4
00000000-0000-0000-0000-000000000014,2025-10-31,TRAINING,57.5
00000000-0000-0000-0000-000000000014,2025-11-01,MATCH,95.3
00000000-0000-0000-0000-000000000014,2025-11-02,REST,
00000000-0000-0000-0000-000000000014,2025-11-03,TRAINING,69.4
00000000-0000-0000-0000-000000000014,2025-11-04,TRAINING,52.8
00000000-0000-0000-0000-000000000014,2025-11-05,TRAINING,94.1
00000000-0000-0000-0000-000000000014,2025-11-06,TRAINING,72.6
00000000-0000-0000-0000-000000000014,2025-11-07,TRAINING,83.7
00000000-0000-0000-0000-000000000014,2025-11-08,MATCH,87.2
00000000-0000-0000-0000-000000000014,2025-11-09,REST,
00000000-0000-0000-0000-000000000014,2025-11-10,TRAINING,94.7
00000000-0000-0000-0000-000000000014,2025-11-11,TRAINING,62.4
00000000-0000-0000-0000-000000000014,2025-11-12,TRAINING,70.1
00000000-0000-0000-0000-000000000014,2025-11-13,TRAINING,48.5
00000000-0000-0000-0000-000000000014,2025-11-14,TRAINING,94.3
00000000-0000-0000-0000-000000000014,2025-11-15,MATCH,86.6
00000000-0000-0000-0000-000000000014,2025-11-16,REST,
00000000-0000-0000-0000-000000000014,2025-11-17,TRAINING,79.5
00000000-0000-0000-0000-000000000014,2025-11-18,TRAINING,81.6
00000000-0000-0000-0000-000000000014,2025-11-19,TRAINING,91.4
00000000-0000-0000-0000-000000000014,2025-11-20,TRAINING,78.3
00000000-0000-0000-0000-000000000014,2025-11-21,TRAINING,73.5
00000000-0000-0000-0000-000000000014,2025-11-22,MATCH,94.9
