user_id,date,rpe,session_type
00000000-0000-0000-0000-000000000011,2025-10-03,3.7,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-04,7.5,MATCH
00000000-0000-0000-0000-000000000011,2025-10-05,,REST
00000000-0000-0000-0000-000000000011,2025-10-06,6.6,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-07,1.9,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-08,5.3,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-09,4.7,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-10,6.6,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-11,8.0,MATCH
00000000-0000-0000-0000-000000000011,2025-10-12,,REST
00000000-0000-0000-0000-000000000011,2025-10-13,3.5,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-14,5.9,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-15,4.7,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-16,7.5,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-17,7.4,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-18,8.4,MATCH
00000000-0000-0000-0000-000000000011,2025-10-19,,REST
00000000-0000-0000-0000-000000000011,2025-10-20,4.3,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-21,3.6,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-22,6.5,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-23,3.9,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-24,6.2,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-25,8.1,MATCH
00000000-0000-0000-0000-000000000011,2025-10-26,,REST
00000000-0000-0000-0000-000000000011,2025-10-27,9.3,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-28,5.4,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-29,8.2,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-30,9.2,TRAINING
00000000-0000-0000-0000-000000000011,2025-10-31,9.1,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-01,10.0,MATCH
00000000-0000-0000-0000-000000000011,2025-11-02,,REST
00000000-0000-0000-0000-000000000011,2025-11-03,6.0,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-04,5.2,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-05,5.6,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-06,4.6,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-07,3.8,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-08,9.7,MATCH
00000000-0000-0000-0000-000000000011,2025-11-09,,REST
00000000-0000-0000-0000-000000000011,2025-11-10,5.5,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-11,3.5,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-12,4.5,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-13,5.0,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-14,6.2,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-15,6.8,MATCH
00000000-0000-0000-0000-000000000011,2025-11-16,,REST
00000000-0000-0000-0000-000000000011,2025-11-17,5.2,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-18,5.8,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-19,6.1,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-20,5.3,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-21,8.1,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-22,8.2,MATCH
00000000-0000-0000-0000-000000000011,2025-11-23,,REST
00000000-0000-0000-0000-000000000011,2025-11-24,6.4,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-25,6.3,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-26,7.2,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-27,5.7,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-28,4.0,TRAINING
00000000-0000-0000-0000-000000000011,2025-11-29,7.9,MATCH
00000000-0000-0000-0000-000000000011,2025-11-30,,REST
00000000-0000-0000-0000-000000000011,2025-12-01,6.2,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-02,7.4,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-03,3.8,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-04,4.1,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-05,5.5,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-06,8.1,MATCH
00000000-0000-0000-0000-000000000011,2025-12-07,,REST
00000000-0000-0000-0000-000000000011,2025-12-08,5.3,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-09,5.8,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-10,10.0,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-11,5.4,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-12,6.2,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-13,10.0,MATCH
00000000-0000-0000-0000-000000000011,2025-12-14,,REST
00000000-0000-0000-0000-000000000011,2025-12-15,6.4,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-16,4.5,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-17,6.2,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-18,5.9,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-19,5.3,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-20,7.1,MATCH
00000000-0000-0000-0000-000000000011,2025-12-21,,REST
00000000-0000-0000-0000-000000000011,2025-12-22,6.1,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-23,3.7,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-24,6.1,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-25,5.7,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-26,5.8,TRAINING
00000000-0000-0000-0000-000000000011,2025-12-27,8.8,MATCH
00000000-0000-0000-0000-000000000011,2025-12-28,,REST
00000000-0000-0000-0000-000000000011,2025-12-29,4.5,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-01,6.2,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-02,4.7,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-03,3.4,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-04,6.9,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-05,3.7,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-06,8.0,MATCH
00000000-0000-0000-0000-000000000012,2025-09-07,,REST
00000000-0000-0000-0000-000000000012,2025-09-08,3.8,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-09,5.5,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-10,6.8,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-11,4.7,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-12,7.7,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-13,8.0,MATCH
00000000-0000-0000-0000-000000000012,2025-09-14,,REST
00000000-0000-0000-0000-000000000012,2025-09-15,4.0,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-16,3.5,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-17,4.3,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-18,5.4,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-19,7.9,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-20,9.3,MATCH
00000000-0000-0000-0000-000000000012,2025-09-21,,REST
00000000-0000-0000-0000-000000000012,2025-09-22,7.0,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-23,6.9,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-24,9.9,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-25,9.9,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-26,10.0,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-27,10.0,MATCH
00000000-0000-0000-0000-000000000012,2025-09-28,,REST
00000000-0000-0000-0000-000000000012,2025-09-29,4.2,TRAINING
00000000-0000-0000-0000-000000000012,2025-09-30,3.2,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-01,6.3,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-02,5.8,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-03,2.5,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-04,5.6,MATCH
00000000-0000-0000-0000-000000000012,2025-10-05,,REST
00000000-0000-0000-0000-000000000012,2025-10-06,3.2,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-07,6.3,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-08,5.3,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-09,6.3,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-10,3.9,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-11,8.1,MATCH
00000000-0000-0000-0000-000000000012,2025-10-12,,REST
00000000-0000-0000-0000-000000000012,2025-10-13,6.0,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-14,6.5,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-15,4.8,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-16,4.5,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-17,3.4,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-18,7.2,MATCH
00000000-0000-0000-0000-000000000012,2025-10-19,,REST
00000000-0000-0000-0000-000000000012,2025-10-20,7.1,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-21,7.5,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-22,3.7,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-23,5.4,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-24,7.9,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-25,9.3,MATCH
00000000-0000-0000-0000-000000000012,2025-10-26,,REST
00000000-0000-0000-0000-000000000012,2025-10-27,7.4,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-28,10.0,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-29,10.0,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-30,10.0,TRAINING
00000000-0000-0000-0000-000000000012,2025-10-31,4.5,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-01,10.0,MATCH
00000000-0000-0000-0000-000000000012,2025-11-02,,REST
00000000-0000-0000-0000-000000000012,2025-11-03,3.6,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-04,6.0,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-05,3.2,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-06,7.0,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-07,5.1,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-08,6.4,MATCH
00000000-0000-0000-0000-000000000012,2025-11-09,,REST
00000000-0000-0000-0000-000000000012,2025-11-10,3.5,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-11,3.7,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-12,8.0,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-13,5.8,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-14,4.6,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-15,7.7,MATCH
00000000-0000-0000-0000-000000000012,2025-11-16,,REST
00000000-0000-0000-0000-000000000012,2025-11-17,5.8,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-18,7.4,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-19,2.1,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-20,3.9,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-21,1.4,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-22,8.9,MATCH
00000000-0000-0000-0000-000000000012,2025-11-23,,REST
00000000-0000-0000-0000-000000000012,2025-11-24,6.8,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-25,3.1,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-26,5.7,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-27,3.8,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-28,3.8,TRAINING
00000000-0000-0000-0000-000000000012,2025-11-29,10.0,MATCH
00000000-0000-0000-0000-000000000012,2025-11-30,,REST
00000000-0000-0000-0000-000000000012,2025-12-01,4.5,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-02,3.0,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-03,4.0,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-04,6.5,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-05,5.2,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-06,7.6,MATCH
00000000-0000-0000-0000-000000000012,2025-12-07,,REST
00000000-0000-0000-0000-000000000012,2025-12-08,7.0,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-09,8.7,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-10,9.2,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-11,5.8,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-12,6.6,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-13,10.0,MATCH
00000000-0000-0000-0000-000000000012,2025-12-14,,REST
00000000-0000-0000-0000-000000000012,2025-12-15,9.1,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-16,7.3,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-17,8.1,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-18,7.6,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-19,4.7,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-20,8.7,MATCH
00000000-0000-0000-0000-000000000012,2025-12-21,,REST
00000000-0000-0000-0000-000000000012,2025-12-22,4.7,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-23,5.2,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-24,10.0,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-25,4.4,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-26,5.0,TRAINING
00000000-0000-0000-0000-000000000012,2025-12-27,8.0,MATCH
00000000-0000-0000-0000-000000000012,2025-12-28,,REST
00000000-0000-0000-0000-000000000012,2025-12-29,4.8,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-01,6.8,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-02,7.4,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-03,5.7,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-04,4.7,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-05,5.9,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-06,8.5,MATCH
00000000-0000-0000-0000-000000000013,2025-09-07,,REST
00000000-0000-0000-0000-000000000013,2025-09-08,7.1,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-09,3.0,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-10,9.8,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-11,4.7,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-12,6.6,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-13,8.9,MATCH
00000000-0000-0000-0000-000000000013,2025-09-14,,REST
00000000-0000-0000-0000-000000000013,2025-09-15,5.4,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-16,7.2,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-17,2.9,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-18,2.4,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-19,7.3,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-20,8.5,MATCH
00000000-0000-0000-0000-000000000013,2025-09-21,,REST
00000000-0000-0000-0000-000000000013,2025-09-22,10.0,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-23,9.1,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-24,10.0,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-25,10.0,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-26,10.0,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-27,10.0,MATCH
00000000-0000-0000-0000-000000000013,2025-09-28,,REST
00000000-0000-0000-0000-000000000013,2025-09-29,5.9,TRAINING
00000000-0000-0000-0000-000000000013,2025-09-30,5.2,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-01,5.0,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-02,6.8,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-03,5.2,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-04,8.3,MATCH
00000000-0000-0000-0000-000000000013,2025-10-05,,REST
00000000-0000-0000-0000-000000000013,2025-10-06,5.4,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-07,5.6,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-08,4.3,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-09,6.7,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-10,2.9,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-11,8.7,MATCH
00000000-0000-0000-0000-000000000013,2025-10-12,,REST
00000000-0000-0000-0000-000000000013,2025-10-13,9.0,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-14,5.6,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-15,5.6,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-16,3.3,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-17,4.8,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-18,8.5,MATCH
00000000-0000-0000-0000-000000000013,2025-10-19,,REST
00000000-0000-0000-0000-000000000013,2025-10-20,7.2,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-21,5.8,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-22,6.9,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-23,4.3,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-24,6.2,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-25,9.0,MATCH
00000000-0000-0000-0000-000000000013,2025-10-26,,REST
00000000-0000-0000-0000-000000000013,2025-10-27,9.7,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-28,10.0,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-29,10.0,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-30,9.4,TRAINING
00000000-0000-0000-0000-000000000013,2025-10-31,1.5,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-01,10.0,MATCH
00000000-0000-0000-0000-000000000013,2025-11-02,,REST
00000000-0000-0000-0000-000000000013,2025-11-03,3.7,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-04,1.7,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-05,2.7,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-06,7.3,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-07,6.3,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-08,7.7,MATCH
00000000-0000-0000-0000-000000000013,2025-11-09,,REST
00000000-0000-0000-0000-000000000013,2025-11-10,6.4,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-11,2.8,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-12,5.2,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-13,4.5,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-14,5.7,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-15,7.7,MATCH
00000000-0000-0000-0000-000000000013,2025-11-16,,REST
00000000-0000-0000-0000-000000000013,2025-11-17,6.4,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-18,6.6,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-19,2.8,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-20,5.2,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-21,5.5,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-22,6.3,MATCH
00000000-0000-0000-0000-000000000013,2025-11-23,,REST
00000000-0000-0000-0000-000000000013,2025-11-24,3.5,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-25,2.7,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-26,3.3,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-27,6.8,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-28,3.0,TRAINING
00000000-0000-0000-0000-000000000013,2025-11-29,6.0,MATCH
00000000-0000-0000-0000-000000000013,2025-11-30,,REST
00000000-0000-0000-0000-000000000013,2025-12-01,5.7,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-02,6.2,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-03,5.5,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-04,3.9,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-05,3.5,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-06,7.6,MATCH
00000000-0000-0000-0000-000000000013,2025-12-07,,REST
00000000-0000-0000-0000-000000000013,2025-12-08,10.0,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-09,8.0,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-10,7.4,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-11,10.0,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-12,7.8,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-13,9.1,MATCH
00000000-0000-0000-0000-000000000013,2025-12-14,,REST
00000000-0000-0000-0000-000000000013,2025-12-15,4.9,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-16,6.3,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-17,5.1,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-18,6.3,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-19,6.6,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-20,7.3,MATCH
00000000-0000-0000-0000-000000000013,2025-12-21,,REST
00000000-0000-0000-0000-000000000013,2025-12-22,5.5,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-23,5.0,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-24,6.3,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-25,5.0,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-26,6.2,TRAINING
00000000-0000-0000-0000-000000000013,2025-12-27,7.7,MATCH
00000000-0000-0000-0000-000000000013,2025-12-28,,REST
00000000-0000-0000-0000-000000000013,2025-12-29,2.7,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-01,6.2,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-02,6.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-03,5.9,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-04,5.1,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-05,6.3,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-06,7.8,MATCH
00000000-0000-0000-0000-000000000014,2025-09-07,,REST
00000000-0000-0000-0000-000000000014,2025-09-08,5.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-09,8.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-10,7.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-11,6.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-12,4.3,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-13,9.2,MATCH
00000000-0000-0000-0000-000000000014,2025-09-14,,REST
00000000-0000-0000-0000-000000000014,2025-09-15,7.2,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-16,4.9,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-17,5.6,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-18,5.2,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-19,4.8,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-20,7.3,MATCH
00000000-0000-0000-0000-000000000014,2025-09-21,,REST
00000000-0000-0000-0000-000000000014,2025-09-22,4.1,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-23,7.7,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-24,7.6,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-25,9.9,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-26,10.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-27,10.0,MATCH
00000000-0000-0000-0000-000000000014,2025-09-28,,REST
00000000-0000-0000-0000-000000000014,2025-09-29,6.2,TRAINING
00000000-0000-0000-0000-000000000014,2025-09-30,4.3,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-01,2.5,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-02,5.9,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-03,7.1,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-04,8.8,MATCH
00000000-0000-0000-0000-000000000014,2025-10-05,,REST
00000000-0000-0000-0000-000000000014,2025-10-06,3.9,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-07,6.5,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-08,3.3,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-09,4.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-10,4.9,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-11,5.4,MATCH
00000000-0000-0000-0000-000000000014,2025-10-12,,REST
00000000-0000-0000-0000-000000000014,2025-10-13,7.6,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-14,5.3,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-15,4.5,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-16,3.6,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-17,6.3,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-18,6.5,MATCH
00000000-0000-0000-0000-000000000014,2025-10-19,,REST
00000000-0000-0000-0000-000000000014,2025-10-20,6.6,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-21,3.6,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-22,6.3,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-23,6.7,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-24,4.1,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-25,6.9,MATCH
00000000-0000-0000-0000-000000000014,2025-10-26,,REST
00000000-0000-0000-0000-000000000014,2025-10-27,4.8,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-28,10.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-29,10.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-30,7.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-10-31,10.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-01,10.0,MATCH
00000000-0000-0000-0000-000000000014,2025-11-02,,REST
00000000-0000-0000-0000-000000000014,2025-11-03,4.4,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-04,5.7,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-05,4.8,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-06,6.3,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-07,5.7,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-08,8.3,MATCH
00000000-0000-0000-0000-000000000014,2025-11-09,,REST
00000000-0000-0000-0000-000000000014,2025-11-10,7.8,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-11,6.5,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-12,4.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-13,5.6,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-14,6.2,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-15,8.1,MATCH
00000000-0000-0000-0000-000000000014,2025-11-16,,REST
00000000-0000-0000-0000-000000000014,2025-11-17,4.3,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-18,5.3,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-19,6.4,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-20,3.8,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-21,5.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-22,8.4,MATCH
