athlete_id,date,rpe,duration_min,srpe,fatigue,stress,doms,sleep
00000000-0000-0000-0000-000000000007,2025-11-29,7.0,94.1,659.5,3.0,2.0,4.0,1.0
00000000-0000-0000-0000-000000000007,2025-11-30,,,0.0,2.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000007,2025-12-01,3.2,74.0,233.8,2.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000007,2025-12-02,4.7,64.8,301.8,2.0,1.0,1.0,
00000000-0000-0000-0000-000000000007,2025-12-03,6.1,91.2,560.0,1.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-12-04,5.0,86.7,432.3,2.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-12-05,5.6,61.6,343.4,2.0,3.0,2.0,3.0
00000000-0000-0000-0000-000000000007,2025-12-06,7.2,88.5,640.9,3.0,1.0,3.0,3.0
00000000-0000-0000-0000-000000000007,2025-12-07,,,0.0,1.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-12-08,6.7,81.4,544.1,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000007,2025-12-09,8.8,51.1,448.9,1.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000007,2025-12-10,4.5,81.4,368.9,2.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000007,2025-12-11,6.4,79.5,510.2,4.0,3.0,4.0,2.0
00000000-0000-0000-0000-000000000007,2025-12-12,10.0,55.9,559.4,3.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-12-13,9.1,98.4,898.4,2.0,3.0,,2.0
00000000-0000-0000-0000-000000000007,2025-12-14,,,0.0,4.0,3.0,4.0,1.0
00000000-0000-0000-0000-000000000007,2025-12-15,6.0,68.7,414.1,3.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000007,2025-12-16,4.1,67.3,276.0,3.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000007,2025-12-17,3.7,88.3,327.8,2.0,2.0,,1.0
00000000-0000-0000-0000-000000000007,2025-12-18,4.3,91.4,396.2,2.0,,2.0,1.0
00000000-0000-0000-0000-000000000007,2025-12-19,4.9,59.3,290.8,2.0,3.0,,2.0
00000000-0000-0000-0000-000000000007,2025-12-20,7.1,76.9,543.8,2.0,3.0,,2.0
00000000-0000-0000-0000-000000000007,2025-12-21,,,0.0,2.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-12-22,5.3,72.4,385.3,3.0,,3.0,2.0
00000000-0000-0000-0000-000000000007,2025-12-23,6.7,46.7,314.7,1.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-12-24,7.2,87.3,632.4,3.0,1.0,1.0,3.0
00000000-0000-0000-0000-000000000007,2025-12-25,7.4,74.2,547.5,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000007,2025-12-26,7.0,52.9,371.6,4.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000007,2025-12-27,8.2,86.1,707.5,3.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000007,2025-12-28,,,0.0,1.0,1.0,3.0,3.0
00000000-0000-0000-0000-000000000007,2025-12-29,3.0,58.1,175.7,1.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000008,2025-09-01,4.9,47.1,229.9,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000008,2025-09-02,6.5,101.2,661.9,3.0,1.0,2.0,1.0
00000000-0000-0000-0000-000000000008,2025-09-03,7.2,45.2,325.1,2.0,3.0,2.0,3.0
00000000-0000-0000-0000-000000000008,2025-09-04,3.2,62.3,201.1,3.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000008,2025-09-05,3.1,75.7,235.4,1.0,2.0,3.0,3.0
00000000-0000-0000-0000-000000000008,2025-09-06,7.9,82.8,654.0,4.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000008,2025-09-07,,,0.0,1.0,3.0,1.0,3.0
00000000-0000-0000-0000-000000000008,2025-09-08,6.7,84.0,560.0,2.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000008,2025-09-09,4.7,72.4,338.7,2.0,3.0,3.0,
00000000-0000-0000-0000-000000000008,2025-09-10,2.6,70.0,180.3,3.0,3.0,3.0,2.0
00000000-0000-0000-0000-000000000008,2025-09-11,5.5,77.5,427.3,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000008,2025-09-12,6.1,78.7,477.4,2.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000008,2025-09-13,7.2,91.4,661.6,2.0,3.0,1.0,3.0
00000000-0000-0000-0000-000000000008,2025-09-14,,,0.0,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000008,2025-09-15,7.0,73.6,515.2,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000008,2025-09-16,6.0,72.2,431.5,3.0,1.0,,1.0
00000000-0000-0000-0000-000000000008,2025-09-17,4.5,82.8,375.3,2.0,3.0,3.0,2.0
00000000-0000-0000-0000-000000000008,2025-09-18,4.7,80.8,377.1,2.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000008,2025-09-19,5.5,70.4,390.4,1.0,2.0,3.0,3.0
00000000-0000-0000-0000-000000000008,2025-09-20,7.2,87.5,627.2,1.0,1.0,3.0,3.0
00000000-0000-0000-0000-000000000008,2025-09-21,,,0.0,3.0,3.0,1.0,5.0
00000000-0000-0000-0000-000000000008,2025-09-22,4.5,80.7,367.1,3.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000008,2025-09-23,8.8,87.7,769.6,1.0,,3.0,
00000000-0000-0000-0000-000000000008,2025-09-24,7.1,103.4,729.6,1.0,2.0,3.0,4.0
00000000-0000-0000-0000-000000000008,2025-09-25,7.4,61.9,457.6,1.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000008,2025-09-26,6.0,49.0,294.6,2.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000008,2025-09-27,10.0,96.9,968.6,2.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000008,2025-09-28,,,0.0,3.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000008,2025-09-29,6.4,61.6,394.0,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000008,2025-09-30,8.2,69.7,572.9,3.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000008,2025-10-01,5.1,96.6,492.1,2.0,2.0,3.0,1.0
00000000-0000-0000-0000-000000000008,2025-10-02,6.5,108.0,700.9,,3.0,3.0,1.0
00000000-0000-0000-0000-000000000008,2025-10-03,5.9,69.0,405.5,1.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000008,2025-10-04,6.9,80.8,556.3,3.0,2.0,,1.0
00000000-0000-0000-0000-000000000008,2025-10-05,,,0.0,3.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000008,2025-10-06,5.1,92.2,468.4,1.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000008,2025-10-07,6.4,75.3,481.8,2.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000008,2025-10-08,4.0,78.4,314.2,3.0,,,2.0
00000000-0000-0000-0000-000000000008,2025-10-09,7.0,81.5,571.8,2.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000008,2025-10-10,5.8,63.0,362.5,,1.0,1.0,3.0
00000000-0000-0000-0000-000000000008,2025-10-11,8.4,74.3,622.0,3.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000008,2025-10-12,,,0.0,2.0,4.0,1.0,2.0
00000000-0000-0000-0000-000000000008,2025-10-13,6.1,113.6,689.8,3.0,2.0,3.0,1.0
00000000-0000-0000-0000-000000000008,2025-10-14,3.2,71.4,231.1,3.0,1.0,,2.0
00000000-0000-0000-0000-000000000008,2025-10-15,5.5,68.1,373.5,2.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000008,2025-10-16,7.1,82.1,579.1,2.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000008,2025-10-17,5.7,87.0,498.1,3.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000008,2025-10-18,7.5,105.9,796.0,1.0,1.0,4.0,1.0
00000000-0000-0000-0000-000000000008,2025-10-19,,,0.0,2.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000008,2025-10-20,5.7,77.9,446.3,,1.0,3.0,2.0
00000000-0000-0000-0000-000000000008,2025-10-21,2.9,66.8,196.2,2.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000008,2025-10-22,7.2,55.0,396.9,1.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000008,2025-10-23,2.3,75.5,170.9,1.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000008,2025-10-24,7.6,75.6,571.5,4.0,1.0,,2.0
00000000-0000-0000-0000-000000000008,2025-10-25,7.2,80.7,578.2,2.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000008,2025-10-26,,,0.0,1.0,1.0,1.0,3.0
00000000-0000-0000-0000-000000000008,2025-10-27,9.3,84.9,787.0,3.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000008,2025-10-28,4.2,92.0,390.3,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000008,2025-10-29,10.0,92.0,917.3,3.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000008,2025-10-30,9.6,84.8,811.0,1.0,3.0,2.0,4.0
00000000-0000-0000-0000-000000000008,2025-10-31,9.4,88.0,829.4,4.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000008,2025-11-01,8.5,82.5,703.0,2.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000008,2025-11-02,,,0.0,1.0,4.0,2.0,4.0
00000000-0000-0000-0000-000000000008,2025-11-03,4.4,73.1,321.1,2.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000008,2025-11-04,6.1,79.9,485.8,2.0,3.0,2.0,3.0
00000000-0000-0000-0000-000000000008,2025-11-05,7.2,92.2,661.8,1.0,4.0,2.0,3.0
00000000-0000-0000-0000-000000000008,2025-11-06,4.2,78.6,329.4,2.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000008,2025-11-07,4.2,72.2,305.2,2.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000008,2025-11-08,7.8,73.0,570.7,2.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000008,2025-11-09,,,0.0,1.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000008,2025-11-10,9.1,83.5,761.2,2.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000008,2025-11-11,4.6,103.9,478.7,2.0,2.0,3.0,1.0
00000000-0000-0000-0000-000000000008,2025-11-12,5.0,77.0,383.3,,2.0,1.0,2.0
00000000-0000-0000-0000-000000000008,2025-11-13,4.8,99.8,475.9,1.0,1.0,3.0,3.0
00000000-0000-0000-0000-000000000008,2025-11-14,5.3,77.2,412.7,2.0,3.0,3.0,2.0
00000000-0000-0000-0000-000000000008,2025-11-15,8.7,92.9,808.8,2.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000008,2025-11-16,,,0.0,3.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000008,2025-11-17,5.4,91.7,496.6,2.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000008,2025-11-18,9.3,79.8,742.4,2.0,,3.0,3.0
00000000-0000-0000-0000-000000000008,2025-11-19,5.7,77.6,440.2,,1.0,2.0,
00000000-0000-0000-0000-000000000008,2025-11-20,7.5,66.0,492.8,3.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000008,2025-11-21,5.1,51.9,264.0,3.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000008,2025-11-22,6.3,87.4,552.1,2.0,3.0,3.0,1.0
00000000-0000-0000-0000-000000000008,2025-11-23,,,0.0,3.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000008,2025-11-24,5.4,101.5,549.9,2.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000008,2025-11-25,6.3,61.3,386.6,1.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000008,2025-11-26,4.4,95.6,421.5,,,1.0,4.0
00000000-0000-0000-0000-000000000008,2025-11-27,7.2,75.4,542.3,2.0,3.0,3.0,3.0
00000000-0000-0000-0000-000000000008,2025-11-28,4.8,91.9,444.3,3.0,3.0,4.0,1.0
00000000-0000-0000-0000-000000000008,2025-11-29,6.5,92.0,598.4,1.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000008,2025-11-30,,,0.0,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000008,2025-12-01,8.9,78.1,695.6,1.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000008,2025-12-02,4.3,81.2,351.9,3.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000008,2025-12-03,4.8,54.1,259.4,4.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000008,2025-12-04,6.6,91.8,601.2,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000008,2025-12-05,5.0,69.3,349.0,3.0,,2.0,
00000000-0000-0000-0000-000000000008,2025-12-06,6.5,89.3,583.6,1.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000008,2025-12-07,,,0.0,4.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000008,2025-12-08,7.0,59.8,417.9,3.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000008,2025-12-09,10.0,82.0,820.0,,1.0,2.0,3.0
00000000-0000-0000-0000-000000000008,2025-12-10,9.5,88.3,841.7,2.0,3.0,1.0,1.0
00000000-0000-0000-0000-000000000008,2025-12-11,10.0,68.8,687.0,3.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000008,2025-12-12,8.9,71.0,629.0,3.0,4.0,2.0,2.0
00000000-0000-0000-0000-000000000008,2025-12-13,10.0,91.7,917.1,2.0,3.0,3.0,3.0
00000000-0000-0000-0000-000000000008,2025-12-14,,,0.0,3.0,2.0,4.0,2.0
00000000-0000-0000-0000-000000000008,2025-12-15,4.9,55.1,271.2,2.0,1.0,4.0,1.0
00000000-0000-0000-0000-000000000008,2025-12-16,5.7,71.9,411.4,3.0,2.0,4.0,2.0
00000000-0000-0000-0000-000000000008,2025-12-17,2.7,82.6,220.1,2.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000008,2025-12-18,6.9,112.9,784.6,2.0,2.0,,1.0
00000000-0000-0000-0000-000000000008,2025-12-19,4.9,66.9,328.8,3.0,1.0,3.0,1.0
00000000-0000-0000-0000-000000000008,2025-12-20,6.4,91.0,581.8,2.0,2.0,1.0,
00000000-0000-0000-0000-000000000008,2025-12-21,,,0.0,2.0,1.0,3.0,1.0
00000000-0000-0000-0000-000000000008,2025-12-22,5.8,62.8,364.6,3.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000008,2025-12-23,5.2,45.3,237.4,2.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000008,2025-12-24,6.9,63.4,437.1,3.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000008,2025-12-25,5.4,53.6,292.0,,2.0,,3.0
00000000-0000-0000-0000-000000000008,2025-12-26,4.6,70.8,327.6,2.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000008,2025-12-27,7.5,92.4,691.9,3.0,1.0,3.0,3.0
00000000-0000-0000-0000-000000000008,2025-12-28,,,0.0,1.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000008,2025-12-29,7.7,86.0,658.6,2.0,3.0,,2.0
00000000-0000-0000-0000-000000000009,2025-09-01,6.4,77.5,497.1,1.0,1.0,2.0,1.0
00000000-0000-0000-0000-000000000009,2025-09-02,7.4,73.6,541.9,1.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000009,2025-09-03,5.5,100.8,559.6,1.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000009,2025-09-04,7.9,74.9,594.0,4.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000009,2025-09-05,4.8,96.9,467.3,1.0,,2.0,1.0
00000000-0000-0000-0000-000000000009,2025-09-06,8.3,91.6,760.1,4.0,2.0,2.0,5.0
00000000-0000-0000-0000-000000000009,2025-09-07,,,0.0,2.0,3.0,2.0,4.0
00000000-0000-0000-0000-000000000009,2025-09-08,5.0,80.0,401.3,1.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000009,2025-09-09,5.5,65.0,355.6,3.0,3.0,1.0,4.0
00000000-0000-0000-0000-000000000009,2025-09-10,5.7,79.0,449.7,2.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000009,2025-09-11,4.9,88.6,437.2,2.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000009,2025-09-12,7.4,89.5,665.6,,3.0,1.0,1.0
00000000-0000-0000-0000-000000000009,2025-09-13,7.2,93.8,677.4,2.0,3.0,,3.0
00000000-0000-0000-0000-000000000009,2025-09-14,,,0.0,2.0,1.0,2.0,1.0
00000000-0000-0000-0000-000000000009,2025-09-15,5.6,56.5,317.2,2.0,1.0,2.0,
00000000-0000-0000-0000-000000000009,2025-09-16,6.5,77.2,502.4,3.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-09-17,9.4,96.9,909.5,3.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000009,2025-09-18,6.6,78.7,517.0,2.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000009,2025-09-19,5.7,59.9,344.4,3.0,2.0,3.0,1.0
00000000-0000-0000-0000-000000000009,2025-09-20,5.8,85.6,493.4,,3.0,1.0,2.0
00000000-0000-0000-0000-000000000009,2025-09-21,,,0.0,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000009,2025-09-22,8.1,43.4,353.5,2.0,2.0,,2.0
00000000-0000-0000-0000-000000000009,2025-09-23,7.0,71.3,500.8,2.0,3.0,1.0,3.0
00000000-0000-0000-0000-000000000009,2025-09-24,7.8,65.1,505.3,2.0,3.0,,2.0
00000000-0000-0000-0000-000000000009,2025-09-25,7.5,100.9,754.6,4.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000009,2025-09-26,9.7,66.6,648.6,4.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000009,2025-09-27,10.0,89.9,898.6,1.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000009,2025-09-28,,,0.0,2.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000009,2025-09-29,4.3,63.5,275.9,1.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-09-30,7.0,68.7,482.0,2.0,1.0,2.0,
00000000-0000-0000-0000-000000000009,2025-10-01,3.9,74.4,286.9,2.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000009,2025-10-02,5.7,45.4,257.8,3.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-10-03,5.4,88.0,478.7,3.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000009,2025-10-04,8.0,101.1,804.3,1.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-10-05,,,0.0,1.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000009,2025-10-06,7.4,96.7,713.6,1.0,3.0,4.0,2.0
00000000-0000-0000-0000-000000000009,2025-10-07,9.7,86.4,837.8,1.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000009,2025-10-08,5.7,89.6,514.8,2.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000009,2025-10-09,4.7,76.6,357.1,2.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-10-10,4.5,81.0,366.7,,2.0,3.0,2.0
00000000-0000-0000-0000-000000000009,2025-10-11,6.8,86.6,592.8,2.0,1.0,1.0,3.0
00000000-0000-0000-0000-000000000009,2025-10-12,,,0.0,4.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-10-13,6.1,72.9,446.4,1.0,4.0,,2.0
00000000-0000-0000-0000-000000000009,2025-10-14,2.6,53.2,138.7,1.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000009,2025-10-15,3.8,61.8,233.4,1.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000009,2025-10-16,6.1,78.3,479.2,3.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000009,2025-10-17,7.1,86.3,612.5,1.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000009,2025-10-18,8.6,93.0,797.5,2.0,2.0,2.0,
00000000-0000-0000-0000-000000000009,2025-10-19,,,0.0,2.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000009,2025-10-20,5.8,91.5,532.0,2.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000009,2025-10-21,6.9,80.6,554.7,2.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000009,2025-10-22,7.4,39.8,294.9,3.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000009,2025-10-23,5.1,70.4,356.6,1.0,2.0,2.0,4.0
00000000-0000-0000-0000-000000000009,2025-10-24,7.2,98.6,712.6,2.0,4.0,3.0,1.0
00000000-0000-0000-0000-000000000009,2025-10-25,6.0,97.1,587.2,2.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000009,2025-10-26,,,0.0,1.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-10-27,5.6,57.9,325.0,1.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-10-28,7.7,70.2,542.4,3.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000009,2025-10-29,4.7,84.7,402.0,1.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-10-30,9.8,90.8,888.0,1.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-10-31,7.3,74.4,541.3,4.0,3.0,3.0,3.0
00000000-0000-0000-0000-000000000009,2025-11-01,10.0,98.4,984.4,4.0,3.0,3.0,2.0
00000000-0000-0000-0000-000000000009,2025-11-02,,,0.0,2.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000009,2025-11-03,1.2,60.6,75.7,3.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000009,2025-11-04,5.5,58.7,323.4,3.0,4.0,1.0,3.0
00000000-0000-0000-0000-000000000009,2025-11-05,5.1,73.1,373.8,3.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000009,2025-11-06,4.5,76.0,342.9,2.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000009,2025-11-07,6.4,71.5,460.3,1.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000009,2025-11-08,7.0,89.2,628.4,1.0,1.0,2.0,1.0
00000000-0000-0000-0000-000000000009,2025-11-09,,,0.0,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-11-10,5.5,48.9,268.4,2.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000009,2025-11-11,6.2,68.2,422.5,1.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000009,2025-11-12,7.4,83.9,620.0,1.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000009,2025-11-13,7.3,59.8,434.1,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-11-14,4.9,56.4,278.6,3.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-11-15,6.8,96.3,654.1,3.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000009,2025-11-16,,,0.0,3.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-11-17,7.7,57.8,446.7,3.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-11-18,4.8,73.9,355.4,2.0,3.0,1.0,1.0
00000000-0000-0000-0000-000000000009,2025-11-19,6.4,48.6,310.0,3.0,4.0,1.0,2.0
00000000-0000-0000-0000-000000000009,2025-11-20,3.1,82.3,254.9,,2.0,2.0,3.0
00000000-0000-0000-0000-000000000009,2025-11-21,2.6,68.3,176.0,3.0,3.0,2.0,3.0
00000000-0000-0000-0000-000000000009,2025-11-22,7.7,92.1,705.5,,3.0,1.0,2.0
00000000-0000-0000-0000-000000000009,2025-11-23,,,0.0,1.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000009,2025-11-24,5.3,69.5,367.5,3.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000009,2025-11-25,6.8,79.3,536.5,3.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000009,2025-11-26,4.5,75.6,342.3,2.0,1.0,2.0,
00000000-0000-0000-0000-000000000009,2025-11-27,6.1,100.8,612.2,3.0,3.0,2.0,3.0
00000000-0000-0000-0000-000000000009,2025-11-28,6.7,93.2,622.7,2.0,3.0,2.0,
00000000-0000-0000-0000-000000000009,2025-11-29,6.9,87.4,602.0,1.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000009,2025-11-30,,,0.0,1.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000009,2025-12-01,5.1,72.8,374.9,1.0,3.0,3.0,2.0
00000000-0000-0000-0000-000000000009,2025-12-02,4.0,94.0,374.8,2.0,3.0,2.0,3.0
00000000-0000-0000-0000-000000000009,2025-12-03,6.8,70.4,480.6,3.0,,3.0,1.0
00000000-0000-0000-0000-000000000009,2025-12-04,6.5,78.3,506.3,2.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000009,2025-12-05,6.6,54.8,360.8,,2.0,1.0,2.0
00000000-0000-0000-0000-000000000009,2025-12-06,7.4,89.7,659.8,2.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000009,2025-12-07,,,0.0,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-12-08,9.7,65.6,633.0,2.0,5.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-12-09,2.6,58.8,154.3,3.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000009,2025-12-10,8.1,76.0,616.2,3.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-12-11,10.0,83.7,837.4,3.0,2.0,3.0,3.0
00000000-0000-0000-0000-000000000009,2025-12-12,8.4,74.5,628.4,2.0,,2.0,1.0
00000000-0000-0000-0000-000000000009,2025-12-13,10.0,87.0,870.5,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-12-14,,,0.0,3.0,1.0,2.0,4.0
00000000-0000-0000-0000-000000000009,2025-12-15,5.3,58.7,310.3,2.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000009,2025-12-16,7.6,80.9,617.0,3.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-12-17,4.4,73.3,325.3,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-12-18,6.3,71.2,446.3,2.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000009,2025-12-19,4.7,65.2,306.3,,1.0,3.0,1.0
00000000-0000-0000-0000-000000000009,2025-12-20,7.8,88.2,691.5,1.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000009,2025-12-21,,,0.0,3.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-12-22,4.8,55.0,264.9,3.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000009,2025-12-23,5.6,72.3,406.0,1.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000009,2025-12-24,5.0,78.0,391.3,1.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000009,2025-12-25,6.6,85.5,566.3,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-12-26,6.3,71.4,451.8,1.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000009,2025-12-27,6.9,84.8,587.8,3.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000009,2025-12-28,,,0.0,2.0,3.0,3.0,2.0
