date,athlete_id,daily_load,fatigue,stress,soreness,sleep_quality,acwr,atl,monotony,strain,team,stress_norm,hooper_index
2021-05-28,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,1.5781282567914956,227.14,0.96,1526.4,TeamB,,
2021-05-29,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,2.0,3.0,3.0,3.0,1.300215382477593,187.14,0.75,982.5,TeamB,1.5,9.5
2021-05-30,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,1.1017161119988883,158.57,0.62,688.2,TeamB,,
2021-05-31,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,1.1017161119988883,158.57,0.62,688.2,TeamB,,
2021-06-01,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,600.0,3.0,3.0,2.0,3.0,1.0885341074020318,180.0,0.63,793.8,TeamB,1.5,9.5
2021-06-02,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,1080.0,2.0,3.0,2.0,2.0,1.1768744176923454,240.0,0.6,1008.0,TeamB,1.5,7.5
2021-06-03,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,1.1768744176923454,240.0,0.6,1008.0,TeamB,,
2021-06-04,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,1.1768744176923454,240.0,0.6,1008.0,TeamB,1.5,10.5
2021-06-05,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,2.0,3.0,1.1768744176923454,240.0,0.6,1008.0,TeamB,1.5,9.5
2021-06-06,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,1.1768744176923454,240.0,0.6,1008.0,TeamB,,
2021-06-07,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,600.0,3.0,3.0,2.0,3.0,1.445287539936102,325.71,0.81,1846.8,TeamB,1.5,9.5
2021-06-08,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,540.0,3.0,3.0,3.0,3.0,1.296353826030085,317.14,0.8,1776.0,TeamB,1.5,10.5
2021-06-09,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,0.6961911682982089,162.86,0.63,718.2,TeamB,1.5,10.5
2021-06-10,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.6961911682982089,162.86,0.63,718.2,TeamB,,
2021-06-11,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.7226659566915158,162.86,0.63,718.2,TeamB,,
2021-06-12,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.7715923627232673,162.86,0.63,718.2,TeamB,,
2021-06-13,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.7715923627232673,162.86,0.63,718.2,TeamB,,
2021-06-14,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,630.0,3.0,3.0,3.0,3.0,0.715588474547245,167.14,0.63,737.1,TeamB,1.5,10.5
2021-06-15,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,630.0,3.0,3.0,2.0,3.0,0.7813856572321584,180.0,0.63,793.8,TeamB,1.5,9.5
2021-06-16,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.8470588235294118,180.0,0.63,793.8,TeamB,,
2021-06-17,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,630.0,3.0,3.0,3.0,2.0,1.148936170212766,270.0,0.87,1644.3,TeamB,1.5,9.5
2021-06-18,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,840.0,2.0,3.0,3.0,2.0,1.5294117647058822,390.0,1.13,3084.9,TeamB,1.5,8.5
2021-06-19,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,1.5918367346938775,390.0,1.13,3084.9,TeamB,,
2021-06-20,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,1.6396199445051711,390.0,1.13,3084.9,TeamB,1.5,10.5
2021-06-21,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,2.0,3.0,3.0,2.0,1.261246111157824,300.0,0.85,1785.0,TeamB,1.5,8.5
2021-06-22,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.94684160692547,210.0,0.62,911.4,TeamB,,
2021-06-23,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,1.0594823671863176,210.0,0.62,911.4,TeamB,1.5,10.5
2021-06-24,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.6054184955350386,120.0,0.41,344.4,TeamB,,
2021-06-25,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,TeamB,1.5,7.5
2021-06-26,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,TeamB,1.5,10.5
2021-06-27,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,TeamB,1.5,9.5
2021-06-28,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-06-29,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,320.0,3.0,3.0,3.0,3.0,0.2428670102545029,45.71,0.41,131.2,TeamB,1.5,10.5
2021-06-30,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,0.3054664528201016,45.71,0.41,131.2,TeamB,1.5,10.5
2021-07-01,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,0.3054664528201016,45.71,0.41,131.2,TeamB,1.5,10.5
2021-07-02,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.3054664528201016,45.71,0.41,131.2,TeamB,,
2021-07-03,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,2.0,3.0,3.0,2.0,0.3054664528201016,45.71,0.41,131.2,TeamB,1.5,8.5
2021-07-04,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,0.3054664528201016,45.71,0.41,131.2,TeamB,1.5,10.5
2021-07-05,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,240.0,,,,,0.5848380729585496,80.0,0.62,347.2,TeamB,,
2021-07-06,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,760.0,2.0,3.0,3.0,2.0,0.9876935840707968,142.86,0.54,540.0,TeamB,1.5,8.5
2021-07-07,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,540.0,3.0,3.0,2.0,3.0,1.3420362349783443,220.0,0.76,1170.4,TeamB,1.5,9.5
2021-07-08,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,1.3420362349783443,220.0,0.76,1170.4,TeamB,,
2021-07-09,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,1.3420362349783443,220.0,0.76,1170.4,TeamB,1.5,10.5
2021-07-10,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,1.3420362349783443,220.0,0.76,1170.4,TeamB,,
2021-07-11,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,2.0,3.0,1.0,3.0,1.3420362349783443,220.0,0.76,1170.4,TeamB,1.5,7.5
2021-07-12,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,1.3130877465884183,185.71,0.62,806.0,TeamB,,
2021-07-13,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,2.0,3.0,2.0,2.0,0.6486168334314302,77.14,0.41,221.4,TeamB,1.5,7.5
2021-07-14,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,TeamB,1.5,9.5
2021-07-15,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-07-16,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-07-17,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-07-18,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-07-19,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-07-20,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-07-21,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-07-22,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-07-23,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-07-24,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-07-25,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-07-26,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-07-27,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-07-28,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-07-29,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-07-30,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-07-31,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,500.0,,,,,0.9803733186933846,71.43,0.41,205.0,TeamB,,
2021-08-01,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,240.0,2.0,3.0,2.0,3.0,1.2981702075402184,105.71,0.58,429.2,TeamB,1.5,8.5
2021-08-02,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,2.0,3.0,1.450864671973648,105.71,0.58,429.2,TeamB,1.5,9.5
2021-08-03,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,650.0,2.0,3.0,2.0,3.0,2.880748585521544,198.57,0.78,1084.2,TeamB,1.5,8.5
2021-08-04,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,4.000201450443191,198.57,0.78,1084.2,TeamB,,
2021-08-05,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,4.000201450443191,198.57,0.78,1084.2,TeamB,1.5,10.5
2021-08-06,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,360.0,3.0,3.0,3.0,3.0,4.0,250.0,1.02,1785.0,TeamB,1.5,10.5
2021-08-07,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,TeamB,1.5,9.5
2021-08-08,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,2.0,3.0,3.0,3.0,2.30864,144.29,0.6,606.0,TeamB,1.5,9.5
2021-08-09,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,2.30864,144.29,0.6,606.0,TeamB,,
2021-08-10,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,0.82288,51.43,0.41,147.6,TeamB,1.5,10.5
2021-08-11,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,0.82288,51.43,0.41,147.6,TeamB,1.5,10.5
2021-08-12,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.82288,51.43,0.41,147.6,TeamB,,
2021-08-13,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,TeamB,1.5,10.5
2021-08-14,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-08-15,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-08-16,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-08-17,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-08-18,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,810.0,3.0,3.0,3.0,3.0,1.2655583506507708,115.71,0.41,332.1,TeamB,1.5,10.5
2021-08-19,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,1.2655583506507708,115.71,0.41,332.1,TeamB,,
2021-08-20,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,2.0,3.0,1.2655583506507708,115.71,0.41,332.1,TeamB,1.5,9.5
2021-08-21,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,630.0,3.0,3.0,3.0,3.0,1.8055823751426316,205.71,0.63,907.2,TeamB,1.5,10.5
2021-08-22,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,1.8055823751426316,205.71,0.63,907.2,TeamB,,
2021-08-23,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,1.8055823751426316,205.71,0.63,907.2,TeamB,1.5,10.5
2021-08-24,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,2.0,1.8055823751426316,205.71,0.63,907.2,TeamB,1.5,9.5
2021-08-25,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.7899587465987887,90.0,0.41,258.3,TeamB,,
2021-08-26,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,2.0,3.0,2.0,3.0,0.7899587465987887,90.0,0.41,258.3,TeamB,1.5,8.5
2021-08-27,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,0.7899587465987887,90.0,0.41,258.3,TeamB,1.5,10.5
2021-08-28,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,TeamB,1.5,10.5
2021-08-29,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-08-30,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-08-31,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-01,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,TeamB,1.5,10.5
2021-09-02,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-03,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,TeamB,1.5,9.5
2021-09-04,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-05,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-06,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-07,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-08,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,TeamB,1.5,10.5
2021-09-09,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-10,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-11,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,TeamB,1.5,9.5
2021-09-12,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-13,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-14,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-15,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-16,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-17,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-18,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-19,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-20,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-21,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,TeamB,1.5,8.5
2021-09-22,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-23,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-24,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-25,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,TeamB,1.5,9.5
2021-09-26,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-27,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-09-28,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,TeamB,1.5,10.5
2021-09-29,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,TeamB,1.5,9.5
2021-09-30,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-10-01,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,TeamB,1.5,9.5
2021-10-02,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,TeamB,1.5,10.5
2021-10-03,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-10-04,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-10-05,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-10-06,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,TeamB,1.5,7.5
2021-10-07,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-10-08,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-10-09,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,TeamB,1.5,7.5
2021-10-10,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,TeamB,1.5,9.5
2021-10-11,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,,,,,0.0,0.0,0.0,0.0,TeamB,,
2021-10-12,TeamB-5eba590a-cecb-400f-a92e-08224c7e2e59,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,TeamB,1.5,9.5
2020-01-09,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,1070.0,2.0,3.0,2.0,2.0,4.000523423187648,152.86,0.41,438.7,TeamB,1.5,7.5
2020-01-10,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,720.0,2.0,3.0,2.0,3.0,3.999843578914438,255.71,0.62,1109.8,TeamB,1.5,8.5
2020-01-11,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,0.0,,,,,3.999843578914438,255.71,0.62,1109.8,TeamB,,
2020-01-12,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,0.0,3.0,3.0,3.0,3.0,3.999843578914438,255.71,0.62,1109.8,TeamB,1.5,10.5
2020-01-13,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,0.0,3.0,3.0,3.0,3.0,3.999843578914438,255.71,0.62,1109.8,TeamB,1.5,10.5
2020-01-14,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,880.0,3.0,3.0,3.0,3.0,3.999895134228188,381.43,0.85,2269.5,TeamB,1.5,10.5
2020-01-15,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,0.0,3.0,3.0,3.0,3.0,3.999895134228188,381.43,0.85,2269.5,TeamB,1.5,10.5
2020-01-16,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,1240.0,3.0,3.0,3.0,3.0,2.905399598968777,405.71,0.83,2357.2,TeamB,1.5,10.5
2020-01-17,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,720.0,3.0,3.0,3.0,3.0,2.4534954039671018,405.71,0.83,2357.2,TeamB,1.5,10.5
2020-01-18,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,180.0,2.0,3.0,2.0,3.0,2.511380173467606,431.43,0.91,2748.2,TeamB,1.5,8.5
2020-01-19,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,0.0,2.0,3.0,3.0,3.0,2.511380173467606,431.43,0.91,2748.2,TeamB,1.5,9.5
2020-01-20,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,630.0,3.0,3.0,3.0,3.0,2.6837716815070256,521.43,1.18,4307.0,TeamB,1.5,10.5
2020-01-21,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,1290.0,3.0,3.0,2.0,2.0,2.4130470960226327,580.0,1.15,4669.0,TeamB,1.5,8.5
2020-01-22,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,0.0,3.0,3.0,2.0,3.0,2.4130470960226327,580.0,1.15,4669.0,TeamB,1.5,9.5
2020-01-23,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,600.0,3.0,3.0,2.0,2.0,1.8662668551128765,488.57,1.13,3864.6,TeamB,1.5,8.5
2020-01-24,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,0.0,3.0,3.0,3.0,3.0,1.4733565071240304,385.71,0.86,2322.0,TeamB,1.5,10.5
2020-01-25,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,0.0,2.0,3.0,2.0,2.0,1.3751480194048664,360.0,0.77,1940.4,TeamB,1.5,7.5
2020-01-26,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,0.0,2.0,3.0,2.0,2.0,1.3751480194048664,360.0,0.77,1940.4,TeamB,1.5,7.5
2020-01-27,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,300.0,2.0,3.0,3.0,3.0,1.1481100917431193,312.86,0.69,1511.1,TeamB,1.5,9.5
2020-01-28,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,240.0,2.0,3.0,2.0,2.0,0.5794286120895151,162.86,0.76,866.4,TeamB,1.5,7.5
2020-01-29,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,350.0,3.0,3.0,2.0,3.0,0.7250740879517662,212.86,1.01,1504.9,TeamB,1.5,9.5
2020-01-30,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,0.0,3.0,3.0,2.0,4.0,0.4330823994277344,127.14,0.85,756.5,TeamB,1.5,10.5
2020-01-31,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,0.0,3.0,3.0,3.0,3.0,0.4330823994277344,127.14,0.85,756.5,TeamB,1.5,10.5
2020-02-01,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,0.0,2.0,3.0,2.0,2.0,0.4330823994277344,127.14,0.85,756.5,TeamB,1.5,7.5
2020-02-02,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,280.0,3.0,3.0,3.0,2.0,0.5505814145007741,167.14,1.13,1322.1,TeamB,1.5,9.5
2020-02-03,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,720.0,3.0,3.0,3.0,2.0,0.6897871177381638,227.14,0.93,1478.7,TeamB,1.5,9.5
2020-02-04,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,870.0,2.0,,2.0,3.0,0.88006438006438,317.14,0.95,2109.0,TeamB,,
2020-02-05,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,300.0,3.0,3.0,2.0,3.0,0.8354218880534671,310.0,0.93,2018.1,TeamB,1.5,9.5
2020-02-06,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,1080.0,3.0,3.0,2.0,3.0,1.2500067307433431,464.29,1.17,3802.5,TeamB,1.5,9.5
2020-02-07,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,630.0,2.0,3.0,2.0,3.0,1.5053637869693923,554.29,1.58,6130.4,TeamB,1.5,8.5
2020-02-08,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,900.0,2.0,3.0,2.0,3.0,1.7056149465481067,682.86,2.43,11615.4,TeamB,1.5,8.5
2020-02-09,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,0.0,2.0,3.0,2.0,3.0,1.6057048656209412,642.86,1.85,8325.0,TeamB,1.5,8.5
2020-02-10,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,300.0,2.0,3.0,2.0,3.0,1.417909358503418,582.86,1.6,6528.0,TeamB,1.5,8.5
